VanDen Berk Composite QSO spectrum 2001
1174.5	1.20073
1175	1.20558
1175.5	1.21053
1176	1.21556
1176.5	1.2207
1177	1.22593
1177.5	1.23127
1178	1.23671
1178.5	1.24226
1179	1.24792
1179.5	1.25371
1180	1.25963
1180.5	1.2657
1181	1.27193
1181.5	1.27833
1182	1.28492
1182.5	1.29172
1183	1.29873
1183.5	1.30598
1184	1.31347
1184.5	1.3212
1185	1.32918
1185.5	1.33744
1186	1.34596
1186.5	1.35475
1187	1.36383
1187.5	1.37319
1188	1.38283
1188.5	1.39275
1189	1.40297
1189.5	1.41348
1190	1.4243
1190.5	1.43544
1191	1.4469
1191.5	1.45871
1192	1.47089
1192.5	1.48344
1193	1.49639
1193.5	1.50973
1194	1.52349
1194.5	1.53768
1195	1.55234
1195.5	1.56747
1196	1.58311
1196.5	1.59929
1197	1.61608
1197.5	1.63351
1198	1.65162
1198.5	1.67045
1199	1.69005
1199.5	1.71045
1200	1.73172
1200.5	1.7539
1201	1.77702
1201.5	1.80112
1202	1.82627
1202.5	1.85254
1203	1.87999
1203.5	1.90867
1204	1.93867
1204.5	1.97004
1205	2.00284
1205.5	2.03716
1206	2.07311
1206.5	2.1109
1207	2.15081
1207.5	2.19311
1208	2.23812
1208.5	2.28624
1209	2.33788
1209.5	2.39342
1210	2.45308
1210.5	2.51657
1211	2.58326
1211.5	2.65249
1212	2.72341
1212.5	2.7958
1213	2.87157
1213.5	2.95399
1214	3.04311
1214.5	3.13028
1215	3.2049
1215.5	3.2699
1216	3.32005
1216.5	3.33419
1217	3.31661
1217.5	3.27878
1218	3.2231
1218.5	3.1615
1219	3.10093
1219.5	3.03713
1220	2.97101
1220.5	2.90369
1221	2.83897
1221.5	2.77234
1222	2.70798
1222.5	2.64844
1223	2.59069
1223.5	2.53435
1224	2.48023
1224.5	2.42879
1225	2.37963
1225.5	2.33218
1226	2.28695
1226.5	2.24585
1227	2.21054
1227.5	2.18058
1228	2.15374
1228.5	2.12841
1229	2.10508
1229.5	2.08502
1230	2.06856
1230.5	2.05526
1231	2.04442
1231.5	2.03517
1232	2.02649
1232.5	2.01781
1233	2.00943
1233.5	2.00204
1234	1.99649
1234.5	1.99315
1235	1.99174
1235.5	1.9917
1236	1.99222
1236.5	1.99254
1237	1.99208
1237.5	1.99047
1238	1.98791
1238.5	1.98464
1239	1.9804
1239.5	1.97458
1240	1.96656
1240.5	1.95628
1241	1.94386
1241.5	1.92922
1242	1.91201
1242.5	1.8919
1243	1.86901
1243.5	1.84364
1244	1.8157
1244.5	1.7858
1245	1.75498
1245.5	1.72352
1246	1.69168
1246.5	1.66
1247	1.62918
1247.5	1.59964
1248	1.57148
1248.5	1.54475
1249	1.51969
1249.5	1.49638
1250	1.47468
1250.5	1.4544
1251	1.43537
1251.5	1.41766
1252	1.40127
1252.5	1.38612
1253	1.37198
1253.5	1.35863
1254	1.34579
1254.5	1.33336
1255	1.32139
1255.5	1.30993
1256	1.29906
1256.5	1.28894
1257	1.27968
1257.5	1.27124
1258	1.2636
1258.5	1.25666
1259	1.25033
1259.5	1.24447
1260	1.239
1260.5	1.23384
1261	1.2289
1261.5	1.22408
1262	1.21926
1262.5	1.21435
1263	1.20923
1263.5	1.20381
1264	1.19803
1264.5	1.19188
1265	1.18538
1265.5	1.17861
1266	1.17165
1266.5	1.16457
1267	1.15745
1267.5	1.15027
1268	1.143
1268.5	1.13554
1269	1.12787
1269.5	1.11999
1270	1.11193
1270.5	1.10369
1271	1.09518
1271.5	1.08648
1272	1.07772
1272.5	1.06893
1273	1.06022
1273.5	1.0517
1274	1.04352
1274.5	1.03576
1275	1.02847
1275.5	1.02154
1276	1.01469
1276.5	1.00767
1277	1.00028
1277.5	0.9934
1278	0.98751
1278.5	0.98233
1279	0.97752
1279.5	0.97294
1280	0.96861
1280.5	0.96454
1281	0.96074
1281.5	0.95723
1282	0.95401
1282.5	0.95106
1283	0.94836
1283.5	0.94589
1284	0.94362
1284.5	0.94155
1285	0.93967
1285.5	0.93797
1286	0.93645
1286.5	0.93512
1287	0.93396
1287.5	0.93298
1288	0.93218
1288.5	0.93155
1289	0.93111
1289.5	0.93083
1290	0.93073
1290.5	0.93079
1291	0.931
1291.5	0.93137
1292	0.93189
1292.5	0.93255
1293	0.93336
1293.5	0.93432
1294	0.93541
1294.5	0.93664
1295	0.93801
1295.5	0.93952
1296	0.9412
1296.5	0.94304
1297	0.94507
1297.5	0.94727
1298	0.94965
1298.5	0.95218
1299	0.95485
1299.5	0.95766
1300	0.96059
1300.5	0.96363
1301	0.96676
1301.5	0.96995
1302	0.97317
1302.5	0.97638
1303	0.97952
1303.5	0.98254
1304	0.98537
1304.5	0.98798
1305	0.99028
1305.5	0.99219
1306	0.99365
1306.5	0.99462
1307	0.99507
1307.5	0.99497
1308	0.99439
1308.5	0.99333
1309	0.99181
1309.5	0.98987
1310	0.98751
1310.5	0.98476
1311	0.98168
1311.5	0.97828
1312	0.97462
1312.5	0.97071
1313	0.96656
1313.5	0.9622
1314	0.95765
1314.5	0.95294
1315	0.94812
1315.5	0.94322
1316	0.93831
1316.5	0.93355
1317	0.92906
1317.5	0.92488
1318	0.92099
1318.5	0.91741
1319	0.91414
1319.5	0.91112
1320	0.90835
1320.5	0.9058
1321	0.90347
1321.5	0.90133
1322	0.8994
1322.5	0.89766
1323	0.89612
1323.5	0.89478
1324	0.89363
1324.5	0.8927
1325	0.89196
1325.5	0.89144
1326	0.89113
1326.5	0.89103
1327	0.89115
1327.5	0.89148
1328	0.89201
1328.5	0.89275
1329	0.89367
1329.5	0.89478
1330	0.89607
1330.5	0.89752
1331	0.89912
1331.5	0.90087
1332	0.90272
1332.5	0.90466
1333	0.90666
1333.5	0.90865
1334	0.91057
1334.5	0.91234
1335	0.91391
1335.5	0.91523
1336	0.91625
1336.5	0.91697
1337	0.91738
1337.5	0.91747
1338	0.91726
1338.5	0.91678
1339	0.91606
1339.5	0.91511
1340	0.91394
1340.5	0.91253
1341	0.91089
1341.5	0.90902
1342	0.90695
1342.5	0.9048
1343	0.90268
1343.5	0.90058
1344	0.89852
1344.5	0.89649
1345	0.89449
1345.5	0.89252
1346	0.89058
1346.5	0.88867
1347	0.88678
1347.5	0.88493
1348	0.88313
1348.5	0.8814
1349	0.87973
1349.5	0.87811
1350	0.87654
1350.5	0.875
1351	0.87351
1351.5	0.87207
1352	0.87067
1352.5	0.86934
1353	0.86806
1353.5	0.86684
1354	0.8657
1354.5	0.86464
1355	0.86366
1355.5	0.86277
1356	0.86196
1356.5	0.86125
1357	0.86062
1357.5	0.86007
1358	0.85959
1358.5	0.85919
1359	0.85886
1359.5	0.8586
1360	0.8584
1360.5	0.85825
1361	0.85815
1361.5	0.85809
1362	0.85806
1362.5	0.85807
1363	0.85811
1363.5	0.8582
1364	0.85832
1364.5	0.85849
1365	0.8587
1365.5	0.85896
1366	0.85926
1366.5	0.8596
1367	0.85998
1367.5	0.8604
1368	0.86086
1368.5	0.86136
1369	0.8619
1369.5	0.86248
1370	0.86311
1370.5	0.86379
1371	0.86452
1371.5	0.8653
1372	0.86614
1372.5	0.86705
1373	0.86802
1373.5	0.86906
1374	0.87019
1374.5	0.87139
1375	0.87268
1375.5	0.87407
1376	0.87556
1376.5	0.87716
1377	0.87887
1377.5	0.88071
1378	0.88267
1378.5	0.88476
1379	0.88698
1379.5	0.88934
1380	0.89184
1380.5	0.89448
1381	0.89726
1381.5	0.90019
1382	0.90328
1382.5	0.90653
1383	0.90993
1383.5	0.9135
1384	0.91723
1384.5	0.92112
1385	0.92518
1385.5	0.92939
1386	0.93375
1386.5	0.93824
1387	0.94284
1387.5	0.94753
1388	0.95227
1388.5	0.95705
1389	0.96181
1389.5	0.96654
1390	0.97121
