 10.000 6.1660e+21
 10.016 6.6374e+21
 10.032 7.1450e+21
 10.048 7.6913e+21
 10.064 8.2794e+21
 10.080 8.9125e+21
 10.096 9.5940e+21
 10.112 1.0328e+22
 10.128 1.1117e+22
 10.144 1.1967e+22
 10.160 1.2882e+22
 10.176 1.3868e+22
 10.192 1.4928e+22
 10.208 1.6069e+22
 10.224 1.7298e+22
 10.240 1.8621e+22
 10.256 2.0045e+22
 10.272 2.1577e+22
 10.288 2.3227e+22
 10.304 2.5003e+22
 10.320 2.6915e+22
 10.336 2.8973e+22
 10.352 3.1189e+22
 10.368 3.3574e+22
 10.384 3.6141e+22
 10.400 3.8905e+22
 10.416 4.1879e+22
 10.432 4.5082e+22
 10.448 4.8529e+22
 10.464 5.2240e+22
 10.480 5.6234e+22
 10.496 6.0534e+22
 10.512 6.5163e+22
 10.528 7.0146e+22
 10.544 7.5509e+22
 10.560 8.1283e+22
 10.576 8.7498e+22
 10.592 9.4189e+22
 10.608 1.0139e+23
 10.624 1.0914e+23
 10.640 1.1749e+23
 10.656 1.2647e+23
 10.672 1.3614e+23
 10.688 1.4655e+23
 10.704 1.5776e+23
 10.720 1.6982e+23
 10.736 1.8281e+23
 10.752 1.9679e+23
 10.768 2.1184e+23
 10.784 2.2803e+23
 10.800 2.4547e+23
 10.816 2.6424e+23
 10.832 2.8445e+23
 10.848 3.0620e+23
 10.864 3.2961e+23
 10.880 3.5481e+23
 10.896 3.8194e+23
 10.912 4.1115e+23
 10.928 4.4259e+23
 10.944 4.7643e+23
 10.960 5.1286e+23
 10.976 5.5208e+23
 10.992 5.9429e+23
 11.008 6.3973e+23
 11.024 6.8865e+23
 11.040 7.4131e+23
 11.056 7.9799e+23
 11.072 8.5901e+23
 11.088 9.2470e+23
 11.104 9.9541e+23
 11.120 1.0715e+24
 11.136 1.1535e+24
 11.152 1.2417e+24
 11.168 1.3366e+24
 11.184 1.4388e+24
 11.200 1.5488e+24
 11.216 1.6672e+24
 11.232 1.7947e+24
 11.248 1.9320e+24
 11.264 2.0797e+24
 11.280 2.2387e+24
 11.296 2.4099e+24
 11.312 2.5942e+24
 11.328 2.7925e+24
 11.344 3.0061e+24
 11.360 3.2359e+24
 11.376 3.4834e+24
 11.392 3.7497e+24
 11.408 4.0365e+24
 11.424 4.3451e+24
 11.440 4.6774e+24
 11.456 5.0350e+24
 11.472 5.4200e+24
 11.488 5.8345e+24
 11.504 6.2806e+24
 11.520 6.7608e+24
 11.536 7.2778e+24
 11.552 7.8343e+24
 11.568 8.4333e+24
 11.584 9.0782e+24
 11.600 9.7724e+24
 11.616 1.0520e+25
 11.632 1.1324e+25
 11.648 1.2190e+25
 11.664 1.3122e+25
 11.680 1.4125e+25
 11.696 1.5205e+25
 11.712 1.6368e+25
 11.728 1.7620e+25
 11.744 1.8967e+25
 11.760 2.0417e+25
 11.776 2.1979e+25
 11.792 2.3659e+25
 11.808 2.5468e+25
 11.824 2.7416e+25
 11.840 2.9512e+25
 11.856 3.1769e+25
 11.872 3.4198e+25
 11.888 3.6813e+25
 11.904 3.9628e+25
 11.920 4.2658e+25
 11.936 4.5920e+25
 11.952 4.9431e+25
 11.968 5.3211e+25
 11.984 5.7280e+25
 12.000 6.1660e+25
 12.016 6.6374e+25
 12.032 7.1450e+25
 12.048 7.6913e+25
 12.064 8.2794e+25
 12.080 8.9125e+25
 12.096 9.5940e+25
 12.112 1.0328e+26
 12.128 1.1117e+26
 12.144 1.1967e+26
 12.160 1.2882e+26
 12.176 1.3868e+26
 12.192 1.4928e+26
 12.208 1.6069e+26
 12.224 1.7298e+26
 12.240 1.8621e+26
 12.256 2.0045e+26
 12.272 2.1577e+26
 12.288 2.3227e+26
 12.304 2.5003e+26
 12.320 2.6915e+26
 12.336 2.8973e+26
 12.352 3.1189e+26
 12.368 3.3574e+26
 12.384 3.6141e+26
 12.400 3.8905e+26
 12.416 4.1879e+26
 12.432 4.5082e+26
 12.448 4.8529e+26
 12.464 5.2240e+26
 12.480 5.6234e+26
 12.496 6.0534e+26
 12.512 6.5163e+26
 12.528 7.0146e+26
 12.544 7.5509e+26
 12.560 8.1283e+26
 12.576 8.7498e+26
 12.592 9.4189e+26
 12.608 1.0139e+27
 12.624 1.0914e+27
 12.640 1.1749e+27
 12.656 1.2647e+27
 12.672 1.3614e+27
 12.688 1.4655e+27
 12.704 1.5776e+27
 12.720 1.6982e+27
 12.736 1.8281e+27
 12.752 1.9679e+27
 12.768 2.1184e+27
 12.784 2.2803e+27
 12.800 2.4547e+27
 12.816 2.6424e+27
 12.832 2.8445e+27
 12.848 3.0620e+27
 12.864 3.2961e+27
 12.880 3.5481e+27
 12.896 3.8194e+27
 12.912 4.1115e+27
 12.928 4.4259e+27
 12.944 4.7643e+27
 12.960 5.1286e+27
 12.976 5.5208e+27
 12.992 5.9429e+27
 13.008 6.3973e+27
 13.024 6.8865e+27
 13.040 7.4131e+27
 13.056 7.9799e+27
 13.072 8.5901e+27
 13.088 9.2470e+27
 13.104 9.9541e+27
 13.120 1.0715e+28
 13.136 1.1535e+28
 13.152 1.2417e+28
 13.168 1.3366e+28
 13.184 1.4388e+28
 13.200 1.5488e+28
 13.216 1.6672e+28
 13.232 1.7947e+28
 13.248 1.9320e+28
 13.264 2.0797e+28
 13.280 2.2387e+28
 13.296 2.4099e+28
 13.312 2.5942e+28
 13.328 2.7925e+28
 13.344 3.0061e+28
 13.360 3.2359e+28
 13.376 3.4834e+28
 13.392 3.7497e+28
 13.408 4.0365e+28
 13.424 4.3451e+28
 13.440 4.6774e+28
 13.456 5.0350e+28
 13.472 5.4200e+28
 13.488 5.8345e+28
 13.504 6.2806e+28
 13.520 6.7608e+28
 13.536 7.2778e+28
 13.552 7.8343e+28
 13.568 8.4333e+28
 13.584 9.0782e+28
 13.600 9.7724e+28
 13.616 1.0520e+29
 13.632 1.1324e+29
 13.648 1.2190e+29
 13.664 1.3122e+29
 13.680 1.4125e+29
 13.696 1.5205e+29
 13.712 1.6368e+29
 13.728 1.7620e+29
 13.744 1.8967e+29
 13.760 2.0417e+29
 13.776 2.1979e+29
 13.792 2.3659e+29
 13.808 2.5468e+29
 13.824 2.7416e+29
 13.840 2.9512e+29
 13.856 3.1769e+29
 13.872 3.4198e+29
 13.888 3.6813e+29
 13.904 3.9628e+29
 13.920 4.2658e+29
 13.936 4.5920e+29
 13.952 4.9431e+29
 13.968 5.3211e+29
 13.984 5.7280e+29
 14.000 6.1660e+29
 14.016 6.6374e+29
 14.032 7.1450e+29
 14.048 7.6913e+29
 14.064 8.2794e+29
 14.080 8.9125e+29
 14.096 9.5940e+29
 14.112 1.0328e+30
 14.128 1.1117e+30
 14.144 1.1967e+30
 14.160 1.2882e+30
 14.176 1.3868e+30
 14.192 1.4928e+30
 14.208 1.6069e+30
 14.224 1.7298e+30
 14.240 1.8621e+30
 14.256 2.0045e+30
 14.272 2.1577e+30
 14.288 2.3134e+30
 14.304 2.4680e+30
 14.320 2.6202e+30
 14.336 2.7691e+30
 14.352 2.9134e+30
 14.368 3.0522e+30
 14.384 3.1846e+30
 14.400 3.3097e+30
 14.416 3.4269e+30
 14.432 3.5357e+30
 14.448 3.6355e+30
 14.464 3.7262e+30
 14.480 3.8077e+30
 14.496 3.8798e+30
 14.512 3.9427e+30
 14.528 3.9967e+30
 14.544 4.0419e+30
 14.560 4.0790e+30
 14.576 4.1082e+30
 14.592 4.1303e+30
 14.608 4.1458e+30
 14.624 4.1554e+30
 14.640 4.1597e+30
 14.656 4.1595e+30
 14.672 4.1556e+30
 14.688 4.1485e+30
 14.704 4.1392e+30
 14.720 4.1285e+30
 14.736 4.1168e+30
 14.752 4.1052e+30
 14.768 4.0941e+30
 14.784 4.0845e+30
 14.800 4.0769e+30
 14.816 4.0721e+30
 14.832 4.0709e+30
 14.848 4.0738e+30
 14.864 4.0817e+30
 14.880 4.0953e+30
 14.896 4.1155e+30
 14.912 4.1429e+30
 14.928 4.1677e+30
 14.944 4.1831e+30
 14.960 4.2658e+30
 14.976 4.2678e+30
 14.992 4.2727e+30
 15.008 4.2335e+30
 15.024 4.1505e+30
 15.040 4.0738e+30
 15.056 3.9292e+30
 15.072 3.7853e+30
 15.088 3.6408e+30
 15.104 3.5294e+30
 15.120 3.4674e+30
 15.136 3.3420e+30
 15.152 3.2509e+30
 15.168 3.2367e+30
 15.184 3.2270e+30
 15.200 3.1623e+30
 15.216 3.1038e+30
 15.232 3.0486e+30
 15.248 2.9923e+30
 15.264 2.9376e+30
 15.280 2.8840e+30
 15.296 2.8301e+30
 15.312 2.7848e+30
 15.328 2.7102e+30
 15.344 2.6038e+30
 15.360 2.5119e+30
 15.376 2.4305e+30
 15.392 2.2699e+30
 15.408 2.1281e+30
 15.424 2.0031e+30
 15.440 1.8197e+30
 15.456 1.6577e+30
 15.472 1.5177e+30
 15.488 1.3680e+30
 15.504 1.2283e+30
 15.520 1.1220e+30
 15.536 1.0212e+30
 15.552 9.4776e+29
 15.568 8.6996e+29
 15.584 7.9947e+29
 15.600 7.5858e+29
 15.616 7.0421e+29
 15.632 6.6344e+29
 15.648 6.2431e+29
 15.664 5.7717e+29
 15.680 5.3703e+29
 15.696 5.0863e+29
 15.712 4.7512e+29
 15.728 4.4025e+29
 15.744 4.0935e+29
 15.760 3.8019e+29
 15.776 3.5302e+29
 15.792 3.2893e+29
 15.808 3.0213e+29
 15.824 2.7606e+29
 15.840 2.5704e+29
 15.856 2.3933e+29
 15.872 2.1868e+29
 15.888 2.0086e+29
 15.904 1.8720e+29
 15.920 1.7378e+29
 15.936 1.6132e+29
 15.952 1.5035e+29
 15.968 1.3810e+29
 15.984 1.2621e+29
 16.000 1.1749e+29
 16.016 1.0919e+29
 16.032 1.0132e+29
 16.048 9.4384e+28
 16.064 8.7157e+28
 16.080 7.9433e+28
 16.096 7.3722e+28
 16.112 6.8596e+28
 16.128 6.3636e+28
 16.144 5.9211e+28
 16.160 5.4954e+28
 16.176 5.0073e+28
 16.192 4.6259e+28
 16.208 4.3082e+28
 16.224 3.9994e+28
 16.240 3.7154e+28
 16.256 3.4498e+28
 16.272 3.2144e+28
 16.288 2.9526e+28
 16.304 2.6984e+28
 16.320 2.5119e+28
 16.336 2.3345e+28
 16.352 2.1662e+28
 16.368 2.0179e+28
 16.384 1.8634e+28
 16.400 1.6982e+28
 16.416 1.5762e+28
