R0 Q1 R1 P2 Q2 R2 P3 Q3 R3 P4 Q4 R4 P5 Q5 R5 P6 Q6 R6
B-X 0 0
1150.483 1150.585 1150.430 1150.635 1150.377 1150.685 1150.324 1150.734 1150.270 1150.782 1150.215 1150.829 1150.172
4.520E-3 1.507E-3 3.014E-3 1.808E-3 2.712E-3 1.937E-3 2.583E-3 2.009E-3 2.512E-3 2.054E-3 2.466E-3 2.086E-3 2.435E-3
B-X 1 0
1123.568 1123.665 1123.520 1123.714 1123.471 1123.762 1123.422 1123.810 1123.374 1123.859 1123.325 1123.908 1123.277
7.160E-4 2.387E-4 4.774E-4 2.864E-4 4.297E-4 3.068E-4 4.092E-4 3.182E-4 3.979E-4 3.254E-4 3.906E-4 3.304E-4 3.857E-4
B-X 2 0
1098.998 1099.091 1098.954 1099.138 1098.912 1099.186 1098.869 1099.237 1098.829 1099.287 1098.789 1099.340 1098.751
3.740E-5 1.247E-5 2.494E-5 1.496E-5 2.244E-5 1.603E-5 2.137E-5 1.662E-5 2.078E-5 1.700E-5 2.040E-5 1.726E-5 2.014E-5
