-----------------------------------------------------
name band level PQR   lambda      f           gamma
d-X   7     2     Q   1464.281    2.004E-6    1.000E9
d-X   7     2     R   1464.119    1.595E-6    1.000E9
d-X   7     3     P   1464.527    5.724E-7    1.000E9
d-X   7     3     Q   1464.366    1.994E-6    1.000E9
d-X   7     3     R   1464.151    1.416E-6    1.000E9
d-X   7     4     P   1464.696    6.644E-7    1.000E9
d-X   7     4     Q   1464.481    1.982E-6    1.000E9
d-X   7     4     R   1464.215    1.313E-6    1.000E9
d-X   7     5     P   1464.893    7.204E-7    1.000E9
d-X   7     5     Q   1464.625    1.969E-6    1.000E9
d-X   7     5     R   1464.303    1.245E-6    1.000E9
d-X   7     6     P   1465.123    7.572E-7    1.000E9
d-X   7     6     Q   1464.796    1.955E-6    1.000E9
d-X   7     6     R   1464.423    1.195E-6    1.000E9
d-X   12    0     R   1366.439    7.873E-5    1.000E9
d-X   12    1     Q   1366.511    3.928E-5    1.000E9
d-X   12    1     R   1366.424    4.057E-5    1.000E9
d-X   12    2     P   1366.655    7.872E-6    1.000E9
d-X   12    2     Q   1366.568    4.025E-5    1.000E9
d-X   12    2     R   1366.438    3.401E-5    1.000E9
d-X   12    3     P   1366.783    1.159E-5    1.000E9
d-X   12    3     Q   1366.653    4.145E-5    1.000E9
d-X   12    3     R   1366.480    3.240E-5    1.000E9
d-X   12    4     P   1366.940    1.416E-5    1.000E9
d-X   12    4     Q   1366.767    4.085E-5    1.000E9
d-X   12    4     R   1366.550    3.287E-5    1.000E9
d-X   12    5     P   1367.126    1.649E-5    1.000E9
d-X   12    5     Q   1366.906    6.447E-5    1.000E9
d-X   12    5     R   1366.649    3.486E-5    1.000E9
d-X   12    6     P   1367.340    1.895E-5    1.000E9
d-X   12    6     Q   1367.079    6.378E-5    1.000E9
d-X   12    6     R   1366.777    3.819E-5    1.000E9
e-X   1     0  +eQR   1543.163    2.200E-4    1.000E9
e-X   1     0  +eSR   1542.996    1.677E-4    1.000E9
e-X   1     1  -eQQ   1543.173    1.916E-4    1.000E9
e-X   1     1  -eQR   1543.196    1.269E-4    1.000E9
e-X   1     1  -eSR   1542.906    8.133E-5    1.000E9
e-X   1     2  +eOP   1543.438    2.200E-5    1.000E9
e-X   1     2  +eQP   1543.270    1.676E-5    1.000E9
e-X   1     2  +eQQ   1543.235    2.010E-4    1.000E9
e-X   1     2  +eQR   1543.258    1.225E-4    1.000E9
e-X   1     2  +eSR   1542.849    6.422E-5    1.000E9
e-X   1     3  -eOP   1543.654    3.626E-5    1.000E9
e-X   1     3  -eQP   1543.364    2.323E-5    1.000E9
e-X   1     3  -eQQ   1543.329    2.163E-4    1.000E9
e-X   1     3  -eQR   1543.352    1.389E-4    1.000E9
e-X   1     3  -eSR   1542.824    5.798E-5    1.000E9
e-X   1     4  +eOP   1543.900    5.104E-5    1.000E9
e-X   1     4  +eQP   1543.490    2.675E-5    1.000E9
e-X   1     4  +eQQ   1543.454    2.395E-4    1.000E9
e-X   1     4  +eQR   1543.474    1.762E-4    1.000E9
e-X   1     4  +eSR   1542.831    5.590E-5    1.000E9
e-X   1     5  -eOP   1544.177    7.066E-5    1.000E9
e-X   1     5  -eQP   1543.648    2.950E-5    1.000E9
e-X   1     5  -eQQ   1543.610    2.740E-4    1.000E9
e-X   1     5  -eQR   1543.627    2.513E-4    1.000E9
e-X   1     5  -eSR   1542.868    5.645E-5    1.000E9
e-X   1     6  +eOP   1544.482    1.016E-4    1.000E9
e-X   1     6  +eQP   1543.838    3.223E-5    1.000E9
e-X   1     6  +eQQ   1543.797    3.257E-4    1.000E9
e-X   1     6  +eQR   1543.806    4.169E-4    1.000E9
e-X   1     6  +eSR   1542.939    5.912E-5    1.000E9
e-X   4     0  +eQR   1471.240    1.398E-5    1.000E9
e-X   4     0  +eSR   1471.092    1.031E-5    1.000E9
e-X   4     1  -eQQ   1471.258    1.213E-5    1.000E9
e-X   4     1  -eQR   1471.274    6.841E-6    1.000E9
e-X   4     1  -eSR   1471.019    5.433E-6    1.000E9
e-X   4     2  +eOP   1471.490    1.398E-6    1.000E9
e-X   4     2  +eQP   1471.342    1.031E-6    1.000E9
e-X   4     2  +eQQ   1471.320    1.226E-5    1.000E9
e-X   4     2  +eQR   1471.338    5.537E-6    1.000E9
e-X   4     2  +eSR   1470.963    4.442E-6    1.000E9
e-X   4     3  -eOP   1471.691    1.954E-6    1.000E9
e-X   4     3  -eQP   1471.435    1.552E-6    1.000E9
e-X   4     3  -eQQ   1471.411    1.244E-5    1.000E9
e-X   4     3  -eQR   1471.431    5.077E-6    1.000E9
e-X   4     3  -eSR   1470.963    4.029E-6    1.000E9
e-X   4     4  +eOP   1471.920    2.306E-6    1.000E9
e-X   4     4  +eQP   1471.546    1.850E-6    1.000E9
e-X   4     4  +eQQ   1471.539    1.270E-5    1.000E9
e-X   4     4  +eQR   1471.554    4.918E-6    1.000E9
e-X   4     4  +eSR   1470.978    3.822E-6    1.000E9
e-X   4     5  -eOP   1472.181    2.583E-6    1.000E9
e-X   4     5  -eQP   1471.712    2.050E-6    1.000E9
e-X   4     5  -eQQ   1471.691    1.302E-5    1.000E9
e-X   4     5  -eQR   1471.711    4.915E-6    1.000E9
e-X   4     5  -eSR   1471.032    3.716E-6    1.000E9
e-X   4     6  +eOP   1472.471    2.836E-6    1.000E9
e-X   4     6  +eQP   1471.893    2.204E-6    1.000E9
e-X   4     6  +eQQ   1471.880    1.343E-5    1.000E9
e-X   4     6  +eQR   1471.897    5.015E-6    1.000E9
e-X   4     6  +eSR   1471.116    3.674E-6    1.000E9
e-X   5     0  +eQR   1449.544    5.587E-5    1.000E9
e-X   5     0  +eSR   1449.401    4.234E-5    1.000E9
e-X   5     1  -eQQ   1449.569    4.893E-5    1.000E9
e-X   5     1  -eQR   1449.579    2.429E-5    1.000E9
e-X   5     1  -eSR   1449.328    2.394E-5    1.000E9
e-X   5     2  +eOP   1449.786    5.586E-6    1.000E9
e-X   5     2  +eQP   1449.644    4.233E-6    1.000E9
e-X   5     2  +eQQ   1449.630    4.771E-5    1.000E9
e-X   5     2  +eQR   1449.639    1.735E-5    1.000E9
e-X   5     2  +eSR   1449.288    2.013E-5    1.000E9
e-X   5     3  -eOP   1449.984    6.939E-6    1.000E9
e-X   5     3  -eQP   1449.732    6.839E-6    1.000E9
e-X   5     3  -eQQ   1449.719    4.580E-5    1.000E9
e-X   5     3  -eQR   1449.735    1.388E-5    1.000E9
e-X   5     3  -eSR   1449.284    1.810E-5    1.000E9
e-X   5     4  +eOP   1450.205    7.227E-6    1.000E9
e-X   5     4  +eQP   1449.853    8.383E-6    1.000E9
e-X   5     4  +eQQ   1449.843    4.354E-5    1.000E9
e-X   5     4  +eQR   1449.855    1.168E-5    1.000E9
e-X   5     4  +eSR   1449.307    1.677E-5    1.000E9
e-X   5     5  -eOP   1450.463    7.063E-6    1.000E9
e-X   5     5  -eQP   1450.011    9.208E-6    1.000E9
e-X   5     5  -eQQ   1450.002    4.077E-5    1.000E9
e-X   5     5  -eQR   1450.013    9.938E-6    1.000E9
e-X   5     5  -eSR   1449.361    1.557E-5    1.000E9
e-X   5     6  +eOP   1450.745    6.736E-6    1.000E9
e-X   5     6  +eQP   1450.196    9.671E-6    1.000E9
e-X   5     6  +eQQ   1450.183    3.799E-5    1.000E9
e-X   5     6  +eQR   1450.194    8.542E-6    1.000E9
e-X   5     6  +eSR   1449.450    1.441E-5    1.000E9
e-X   12    0  +eQR   1323.052    8.080E-6    1.000E9
e-X   12    0  +eSR   1322.945    6.060E-6    1.000E9
e-X   12    1  -eQQ   1323.073    7.070E-6    1.000E9
e-X   12    1  -eQR   1323.082    3.030E-6    1.000E9
e-X   12    1  -eSR   1322.898    4.040E-6    1.000E9
e-X   12    2  +eOP   1323.254    8.079E-7    1.000E9
e-X   12    2  +eQP   1323.147    6.059E-7    1.000E9
e-X   12    2  +eQQ   1323.133    6.060E-6    1.000E9
e-X   12    2  +eQR   1323.142    1.616E-6    1.000E9
e-X   12    2  +eSR   1322.883    3.232E-6    1.000E9
e-X   12    3  -eOP   1323.419    8.655E-7    1.000E9
e-X   12    3  -eQP   1323.235    1.154E-6    1.000E9
e-X   12    3  -eQQ   1323.222    6.060E-6    1.000E9
e-X   12    3  -eQR   1323.232    1.443E-6    1.000E9
e-X   12    3  -eSR   1322.897    2.886E-6    1.000E9
e-X   12    4  +eOP   1323.613    6.731E-7    1.000E9
e-X   12    4  +eQP   1323.354    1.346E-6    1.000E9
e-X   12    4  +eQQ   1323.341    5.049E-6    1.000E9
e-X   12    4  +eQR   1323.351    1.347E-6    1.000E9
e-X   12    4  +eSR   1322.941    2.693E-6    1.000E9
e-X   12    5  -eOP   1323.838    7.343E-7    1.000E9
e-X   12    5  -eQP   1323.502    1.469E-6    1.000E9
e-X   12    5  -eQQ   1323.490    5.049E-6    1.000E9
e-X   12    5  -eQR   1323.500    6.427E-7    1.000E9
e-X   12    5  -eSR   1323.014    1.928E-6    1.000E9
e-X   12    6  +eOP   1324.092    7.765E-7    1.000E9
e-X   12    6  +eQP   1323.681    1.553E-6    1.000E9
e-X   12    6  +eQQ   1323.668    4.039E-6    1.000E9
e-X   12    6  +eQR   1323.679    6.215E-7    1.000E9
e-X   12    6  +eSR   1323.118    1.865E-6    1.000E9
a-X   11    0   eRR   1480.789    2.864E-5    1.000E9
a-X   11    1  -ePQ   1480.912    1.109E-5    1.000E9
a-X   11    1  -eRQ   1480.732    3.248E-6    1.000E9
a-X   11    1  -eRR   1480.774    1.400E-5    1.000E9
a-X   11    2  +ePP   1481.042    2.863E-6    1.000E9
a-X   11    2  +ePQ   1481.024    9.224E-6    1.000E9
a-X   11    2  +eRQ   1480.754    4.848E-6    1.000E9
a-X   11    2  +eRR   1480.791    1.084E-5    1.000E9
a-X   11    3  -ePP   1481.196    4.000E-6    1.000E9
a-X   11    3  -ePQ   1481.169    8.046E-6    1.000E9
a-X   11    3  -eRQ   1480.807    5.630E-6    1.000E9
a-X   11    3  -eRR   1480.842    9.276E-6    1.000E9
a-X   11    4   ePP   1481.382    4.516E-6    1.000E9
a-X   11    4  +ePQ   1481.360    7.157E-6    1.000E9
a-X   11    4  +eRQ   1480.897    6.011E-6    1.000E9
a-X   11    4  +eRR   1480.930    8.217E-6    1.000E9
a-X   11    5  -ePP   1481.602    4.720E-6    1.000E9
a-X   11    5  -ePQ   1481.577    6.415E-6    1.000E9
a-X   11    5  -eRQ   1481.016    6.152E-6    1.000E9
a-X   11    5  -eRR   1481.046    7.380E-6    1.000E9
a-X   11    6  +ePP   1481.858    4.737E-6    1.000E9
a-X   11    6  +ePQ   1481.831    5.763E-6    1.000E9
a-X   11    6  +eRQ   1481.168    6.137E-6    1.000E9
a-X   11    6  +eRR   1481.199    6.663E-6    1.000E9
a-X   14    0   eRR   1419.533    8.853E-4    1.000E9
a-X   14    1  -ePQ   1419.644    3.284E-4    1.000E9
a-X   14    1  -eRQ   1419.476    1.468E-4    1.000E9
a-X   14    1  -eRR   1419.522    3.901E-4    1.000E9
a-X   14    2  +ePP   1419.766    8.851E-5    1.000E9
a-X   14    2  +ePQ   1419.740    2.211E-4    1.000E9
a-X   14    2  +eRQ   1419.505    2.440E-4    1.000E9
a-X   14    2  +eRR   1419.541    2.615E-4    1.000E9
a-X   14    3  -ePP   1419.910    1.114E-4    1.000E9
a-X   14    3  -ePQ   1419.883    1.522E-4    1.000E9
a-X   14    3  -eRQ   1419.563    2.829E-4    1.000E9
a-X   14    3  -eRR   1419.596    1.882E-4    1.000E9
a-X   14    4   ePP   1420.084    1.089E-4    1.000E9
a-X   14    4  +ePQ   1420.058    1.068E-4    1.000E9
a-X   14    4  +eRQ   1419.654    2.768E-4    1.000E9
a-X   14    4  +eRR   1419.682    1.378E-4    1.000E9
a-X   14    5  -ePP   1420.294    9.575E-5    1.000E9
a-X   14    5  -ePQ   1420.267    7.634E-5    1.000E9
a-X   14    5  -eRQ   1419.771    2.428E-4    1.000E9
a-X   14    5  -eRR   1419.799    1.016E-4    1.000E9
a-X   14    6  +ePP   1420.535    7.945E-5    1.000E9
a-X   14    6  +ePQ   1420.509    5.613E-5    1.000E9
a-X   14    6  +eRQ   1419.928    1.978E-4    1.000E9
a-X   14    6  +eRR   1419.952    7.536E-5    1.000E9
a-X   17    0   eRR   1366.213    2.536E-5    1.000E9
a-X   17    1  -ePQ   1366.314    1.055E-5    1.000E9
a-X   17    1  -eRQ   1366.179    2.294E-6    1.000E9
a-X   17    1  -eRR   1366.206    1.332E-5    1.000E9
a-X   17    2  +ePP   1366.428    2.535E-6    1.000E9
a-X   17    2  +ePQ   1366.415    1.050E-5    1.000E9
a-X   17    2  +eRQ   1366.207    3.300E-6    1.000E9
a-X   17    2  +eRR   1366.232    1.150E-5    1.000E9
a-X   17    3  -ePP   1366.565    3.806E-6    1.000E9
a-X   17    3  -ePQ   1366.550    1.195E-5    1.000E9
a-X   17    3  -eRQ   1366.267    3.864E-6    1.000E9
a-X   17    3  -eRR   1366.290    1.141E-5    1.000E9
a-X   17    4   ePP   1366.734    4.788E-6    1.000E9
a-X   17    4  +ePQ   1366.718    1.694E-5    1.000E9
a-X   17    4  +eRQ   1366.358    4.266E-6    1.000E9
a-X   17    4  +eRR   1366.380    1.232E-5    1.000E9
a-X   17    5  -ePP   1366.936    5.808E-6    1.000E9
a-X   17    5  -ePQ   1366.923    4.024E-8    1.000E9
a-X   17    5  -eRQ   1366.482    4.708E-6    1.000E9
a-X   17    5  -eRR   1366.502    1.422E-5    1.000E9
a-X   17    6  +ePP   1367.170    7.102E-6    1.000E9
a-X   17    6  +ePQ   1367.154    1.090E-5    1.000E9
a-X   17    6  +eRQ   1366.637    5.271E-6    1.000E9
a-X   17    6  +eRR   1366.657    1.771E-5    1.000E9
B-X   0     0     R   1150.483    4.520E-3    1.000E9
B-X   0     1     Q   1150.585    1.507E-3    1.000E9
B-X   0     1     R   1150.430    3.014E-3    1.000E9
B-X   0     2     P   1150.635    1.808E-3    1.000E9
B-X   0     2     Q   1150.377    2.712E-3    1.000E9
B-X   0     2     R   1150.685    1.937E-3    1.000E9
B-X   0     3     P   1150.324    2.583E-3    1.000E9
B-X   0     3     Q   1150.734    2.009E-3    1.000E9
B-X   0     3     R   1150.270    2.512E-3    1.000E9
B-X   0     4     P   1150.782    2.054E-3    1.000E9
B-X   0     4     Q   1150.215    2.466E-3    1.000E9
B-X   0     4     R   1150.829    2.086E-3    1.000E9
B-X   0     5     P   1150.172    2.435E-3    1.000E9
B-X   1     0     R   1123.568    7.160E-4    1.000E9
B-X   1     1     Q   1123.665    2.387E-4    1.000E9
B-X   1     1     R   1123.520    4.774E-4    1.000E9
B-X   1     2     P   1123.714    2.864E-4    1.000E9
B-X   1     2     Q   1123.471    4.297E-4    1.000E9
B-X   1     2     R   1123.762    3.068E-4    1.000E9
B-X   1     3     P   1123.422    4.092E-4    1.000E9
B-X   1     3     Q   1123.810    3.182E-4    1.000E9
B-X   1     3     R   1123.374    3.979E-4    1.000E9
B-X   1     4     P   1123.859    3.254E-4    1.000E9
B-X   1     4     Q   1123.325    3.906E-4    1.000E9
B-X   1     4     R   1123.908    3.304E-4    1.000E9
B-X   1     5     P   1123.277    3.857E-4    1.000E9
B-X   2     0     R   1098.998    3.740E-5    1.000E9
B-X   2     1     Q   1099.091    1.247E-5    1.000E9
B-X   2     1     R   1098.954    2.494E-5    1.000E9
B-X   2     2     P   1099.138    1.496E-5    1.000E9
B-X   2     2     Q   1098.912    2.244E-5    1.000E9
B-X   2     2     R   1099.186    1.603E-5    1.000E9
B-X   2     3     P   1098.869    2.137E-5    1.000E9
B-X   2     3     Q   1099.237    1.662E-5    1.000E9
B-X   2     3     R   1098.829    2.078E-5    1.000E9
B-X   2     4     P   1099.287    1.700E-5    1.000E9
B-X   2     4     Q   1098.789    2.040E-5    1.000E9
B-X   2     4     R   1099.340    1.726E-5    1.000E9
B-X   2     5     P   1098.751    2.014E-5    1.000E9
C-X   0     0     R   1087.868    1.177E-1    1.000E9
C-X   0     1     P   1087.959    3.923E-2    1.000E9
C-X   0     1     R   1087.821    7.847E-2    1.000E9
C-X   0     2     P   1088.004    4.708E-2    1.000E9
C-X   0     2     R   1087.774    7.063E-2    1.000E9
C-X   0     3     P   1088.049    5.044E-2    1.000E9
C-X   0     3     R   1087.727    6.727E-2    1.000E9
C-X   0     4     P   1088.093    5.230E-2    1.000E9
C-X   0     4     R   1087.679    6.540E-2    1.000E9
C-X   0     5     P   1088.136    5.349E-2    1.000E9
C-X   0     5     R   1087.630    6.422E-2    1.000E9
C-X   0     6     P   1088.179    5.431E-2    1.000E9
C-X   0     6     R   1087.581    6.340E-2    1.000E9
C-X   1     0     R   1063.045    3.560E-3    1.000E9
C-X   1     1     P   1063.133    1.187E-3    1.000E9
C-X   1     1     R   1063.001    2.374E-3    1.000E9
C-X   1     2     P   1063.175    1.424E-3    1.000E9
C-X   1     2     R   1062.957    2.136E-3    1.000E9
C-X   1     3     P   1063.218    1.526E-3    1.000E9
C-X   1     3     R   1062.913    2.035E-3    1.000E9
C-X   1     4     P   1063.261    1.582E-3    1.000E9
C-X   1     4     R   1062.870    1.978E-3    1.000E9
C-X   1     5     P   1063.304    1.618E-3    1.000E9
C-X   1     5     R   1062.826    1.942E-3    1.000E9
C-X   1     6     P   1063.347    1.643E-3    1.000E9
C-X   1     6     R   1062.783    1.917E-3    1.000E9
C-X   2     0     R   1039.710    1.045E-5    1.000E9
C-X   2     1     P   1039.792    3.483E-6    1.000E9
C-X   2     1     R   1039.669    6.967E-6    1.000E9
C-X   2     2     P   1039.834    4.180E-6    1.000E9
C-X   2     2     R   1039.628    6.271E-6    1.000E9
C-X   2     3     P   1039.877    4.478E-6    1.000E9
C-X   2     3     R   1039.588    5.972E-6    1.000E9
C-X   2     4     P   1039.919    4.644E-6    1.000E9
C-X   2     4     R   1039.550    5.807E-6    1.000E9
C-X   2     5     P   1039.962    4.749E-6    1.000E9
C-X   2     5     R   1039.510    5.701E-6    1.000E9
C-X   2     6     P   1040.007    4.822E-6    1.000E9
C-X   2     6     R   1039.471    5.628E-6    1.000E9
C-X   3     0     R   1017.830    4.360E-5    1.000E9
C-X   3     1     P   1017.910    1.453E-5    1.000E9
C-X   3     1     R   1017.791    2.907E-5    1.000E9
C-X   3     2     P   1017.950    1.744E-5    1.000E9
C-X   3     2     R   1017.755    2.616E-5    1.000E9
C-X   3     3     P   1017.991    1.868E-5    1.000E9
C-X   3     3     R   1017.719    2.492E-5    1.000E9
C-X   3     4     P   1018.034    1.937E-5    1.000E9
C-X   3     4     R   1017.684    2.423E-5    1.000E9
C-X   3     5     P   1018.078    1.981E-5    1.000E9
C-X   3     5     R   1017.650    2.379E-5    1.000E9
C-X   3     6     P   1018.122    2.012E-5    1.000E9
C-X   3     6     R   1017.617    2.348E-5    1.000E9
