 2 37 1.101E-01 1.130E-01 1.185E-01 1.283E-01 1.374E-01  35.73
 2 38 1.240E-01 1.257E-01 1.292E-01 1.358E-01 1.420E-01  52.71
 2 39 8.757E-02 9.045E-02 9.472E-02 1.017E-01 1.080E-01  59.30
 2 40 3.741E-02 3.879E-02 4.081E-02 4.421E-02 4.729E-02  51.48
 2 41 8.390E-04 8.025E-04 7.659E-04 7.434E-04 7.381E-04  51.55
 2 42 4.080E-04 3.739E-04 3.443E-04 3.217E-04 3.115E-04  76.47
 2 43 4.626E-03 4.822E-03 5.106E-03 5.560E-03 5.965E-03  81.04
 2 44 1.622E-03 1.662E-03 1.717E-03 1.809E-03 1.890E-03 107.92
 2 45 9.594E-04 9.301E-04 8.985E-04 8.806E-04 8.826E-04  78.60
 2 46 8.303E-04 7.647E-04 6.847E-04 6.094E-04 5.711E-04  79.03
 2 47 5.214E-04 4.276E-04 3.552E-04 3.060E-04 2.829E-04 118.58
 2 48 4.204E-04 3.208E-04 2.406E-04 1.776E-04 1.517E-04 124.28
 2 49 6.343E-02 6.560E-02 6.886E-02 7.395E-02 7.811E-02  66.87
 2 50 1.560E-02 1.614E-02 1.695E-02 1.822E-02 1.925E-02  64.05
 2 51 6.438E-02 6.693E-02 7.071E-02 7.658E-02 8.138E-02  74.92
 2 52 1.054E-01 1.090E-01 1.144E-01 1.229E-01 1.298E-01  78.99
 2 53 2.303E-05 2.205E-05 2.131E-05 2.089E-05 2.089E-05 101.60
 2 54 4.175E-05 4.040E-05 3.943E-05 3.954E-05 4.019E-05 104.57
 2 55 7.149E-05 7.447E-05 7.919E-05 8.696E-05 9.358E-05  98.90
 2 56 1.120E-05 1.156E-05 1.220E-05 1.333E-05 1.434E-05 220.49
 2 57 1.599E-04 1.648E-04 1.722E-04 1.841E-04 1.945E-04  95.89
 2 58 6.120E-05 6.298E-05 6.575E-05 7.040E-05 7.437E-05 102.89
 2 59 4.226E-05 4.403E-05 4.681E-05 5.136E-05 5.510E-05 127.67
 2 60 7.324E-05 7.360E-05 7.453E-05 7.651E-05 7.810E-05 118.12
 2 61 1.158E-04 1.193E-04 1.250E-04 1.345E-04 1.421E-04  67.27
 2 62 1.587E-04 1.644E-04 1.729E-04 1.858E-04 1.954E-04  66.33
 2 63 7.380E-05 7.633E-05 8.014E-05 8.599E-05 9.034E-05  76.56
 3  4 2.889E+00 2.729E+00 2.558E+00 2.369E+00 2.243E+00  21.80
 3  5 2.827E-01 2.691E-01 2.518E-01 2.314E-01 2.164E-01   7.00
 3  6 3.622E-01 3.294E-01 2.976E-01 2.634E-01 2.400E-01   9.71
 3  7 7.207E-01 6.810E-01 6.353E-01 5.810E-01 5.416E-01   7.09
 3  8 5.268E-01 4.943E-01 4.573E-01 4.145E-01 3.833E-01   7.45
 3  9 4.500E-01 4.293E-01 4.049E-01 3.747E-01 3.521E-01   6.36
 3 10 2.011E-01 1.883E-01 1.734E-01 1.552E-01 1.420E-01  24.31
 3 11 1.304E+00 1.242E+00 1.171E+00 1.081E+00 1.011E+00  44.78
 3 12 1.547E+00 1.485E+00 1.410E+00 1.311E+00 1.231E+00  50.58
 3 13 3.939E-02 3.714E-02 3.393E-02 2.947E-02 2.608E-02  33.29
 3 14 3.213E-01 3.116E-01 2.998E-01 2.846E-01 2.728E-01   8.82
 3 15 1.818E-01 1.757E-01 1.684E-01 1.590E-01 1.520E-01  13.61
 3 16 1.980E-01 1.941E-01 1.888E-01 1.811E-01 1.745E-01   4.66
 3 17 1.889E-02 1.555E-02 1.230E-02 9.136E-03 7.297E-03  46.66
 3 18 2.099E-02 1.786E-02 1.447E-02 1.096E-02 8.883E-03  50.10
 3 19 1.112E-02 9.110E-03 7.389E-03 5.807E-03 4.955E-03  68.96
 3 20 4.531E-03 3.716E-03 3.030E-03 2.408E-03 2.084E-03 119.67
 3 21 1.307E-03 1.047E-03 8.222E-04 6.261E-04 5.288E-04 120.56
 3 22 1.794E-03 1.433E-03 1.118E-03 8.491E-04 7.012E-04 121.85
 3 23 3.247E-03 2.831E-03 2.399E-03 1.924E-03 1.595E-03 103.94
 3 24 1.683E-03 1.498E-03 1.271E-03 1.011E-03 8.344E-04 109.15
 3 25 4.161E-02 4.060E-02 4.005E-02 4.009E-02 4.053E-02  65.88
 3 26 4.283E-02 4.313E-02 4.405E-02 4.600E-02 4.788E-02  33.69
 3 27 2.528E-02 2.570E-02 2.637E-02 2.755E-02 2.863E-02  58.04
 3 28 3.796E-02 3.886E-02 4.060E-02 4.407E-02 4.739E-02  27.93
 3 29 8.496E-02 8.795E-02 9.297E-02 1.018E-01 1.100E-01  29.28
 3 30 6.731E-02 6.851E-02 7.105E-02 7.623E-02 8.148E-02  31.21
 3 31 9.354E-02 9.549E-02 9.943E-02 1.071E-01 1.148E-01  50.77
 3 32 5.520E-02 5.674E-02 5.911E-02 6.319E-02 6.691E-02  61.84
 3 33 6.973E-02 7.066E-02 7.233E-02 7.570E-02 7.900E-02  59.89
 3 34 8.431E-02 8.577E-02 8.805E-02 9.223E-02 9.640E-02  62.93
 3 35 4.412E-02 4.468E-02 4.557E-02 4.738E-02 4.912E-02  62.17
 3 36 4.415E-01 4.470E-01 4.541E-01 4.628E-01 4.680E-01  69.39
 3 37 4.202E-02 4.357E-02 4.620E-02 5.071E-02 5.482E-02  34.16
 3 38 8.378E-02 8.587E-02 8.973E-02 9.654E-02 1.028E-01  51.22
 3 39 8.695E-02 8.917E-02 9.264E-02 9.847E-02 1.037E-01  60.98
 3 40 7.164E-02 7.440E-02 7.850E-02 8.514E-02 9.102E-02  55.40
 3 41 6.292E-04 5.879E-04 5.440E-04 5.072E-04 4.865E-04  69.36
 3 42 8.706E-04 8.228E-04 7.930E-04 7.854E-04 7.921E-04  85.35
 3 43 1.875E-03 1.969E-03 2.105E-03 2.321E-03 2.513E-03  74.36
 3 44 8.938E-04 9.206E-04 9.577E-04 1.020E-03 1.076E-03 108.91
 3 45 6.789E-04 6.618E-04 6.463E-04 6.410E-04 6.469E-04  77.80
 3 46 9.558E-04 9.133E-04 8.595E-04 8.164E-04 8.047E-04  71.16
 3 47 3.503E-04 2.919E-04 2.479E-04 2.185E-04 2.058E-04 115.00
 3 48 2.245E-04 1.763E-04 1.385E-04 1.098E-04 9.841E-05 119.19
 3 49 3.042E-02 3.145E-02 3.298E-02 3.536E-02 3.729E-02  84.56
 3 50 3.130E-02 3.224E-02 3.365E-02 3.585E-02 3.764E-02  67.87
 3 51 6.666E-02 6.905E-02 7.259E-02 7.811E-02 8.261E-02  64.01
 3 52 5.814E-02 6.047E-02 6.394E-02 6.934E-02 7.377E-02  73.20
 3 53 1.900E-05 1.819E-05 1.758E-05 1.715E-05 1.701E-05 102.36
 3 54 5.358E-05 5.247E-05 5.138E-05 5.045E-05 4.974E-05 107.69
 3 55 2.222E-05 2.322E-05 2.477E-05 2.725E-05 2.936E-05 101.27
 3 56 1.638E-05 1.708E-05 1.816E-05 1.993E-05 2.144E-05 234.49
 3 57 1.032E-04 1.068E-04 1.121E-04 1.205E-04 1.278E-04  92.47
 3 58 5.108E-05 5.267E-05 5.509E-05 5.916E-05 6.271E-05 100.29
 3 59 4.991E-05 5.168E-05 5.446E-05 5.899E-05 6.266E-05 128.81
 3 60 5.434E-05 5.489E-05 5.594E-05 5.784E-05 5.930E-05 113.15
 3 61 8.242E-05 8.462E-05 8.840E-05 9.484E-05 1.000E-04  64.50
 3 62 1.045E-04 1.088E-04 1.152E-04 1.250E-04 1.324E-04  64.50
 3 63 7.182E-05 7.481E-05 7.936E-05 8.644E-05 9.191E-05  76.31
 4  5 1.798E+00 1.706E+00 1.604E+00 1.491E+00 1.414E+00  21.62
 4  6 7.899E-02 7.045E-02 6.243E-02 5.388E-02 4.799E-02  12.61
 4  7 3.859E-01 3.606E-01 3.331E-01 3.024E-01 2.804E-01   4.98
 4  8 4.484E-01 4.210E-01 3.901E-01 3.540E-01 3.283E-01   6.72
 4  9 4.789E-01 4.521E-01 4.213E-01 3.850E-01 3.590E-01   5.11
 4 10 5.805E-02 5.411E-02 4.918E-02 4.307E-02 3.879E-02  34.68
 4 11 2.687E-01 2.505E-01 2.311E-01 2.083E-01 1.918E-01  33.13
 4 12 1.092E+00 1.047E+00 9.928E-01 9.216E-01 8.645E-01  48.69
 4 13 6.539E-01 6.285E-01 5.972E-01 5.551E-01 5.210E-01  49.37
 4 14 1.369E-01 1.320E-01 1.263E-01 1.192E-01 1.138E-01  16.53
 4 15 2.418E-01 2.359E-01 2.283E-01 2.182E-01 2.099E-01   8.14
 4 16 8.686E-02 8.419E-02 8.077E-02 7.630E-02 7.281E-02  13.46
 4 17 6.199E-03 5.153E-03 4.102E-03 3.068E-03 2.461E-03  41.25
 4 18 1.411E-02 1.197E-02 9.694E-03 7.316E-03 5.917E-03  42.20
 4 19 8.941E-03 7.608E-03 6.440E-03 5.352E-03 4.739E-03  68.23
 4 20 3.769E-03 3.040E-03 2.405E-03 1.846E-03 1.547E-03  91.98
 4 21 5.378E-04 4.249E-04 3.293E-04 2.431E-04 2.011E-04 119.52
 4 22 8.364E-04 6.771E-04 5.368E-04 4.153E-04 3.449E-04 124.80
 4 23 1.866E-03 1.672E-03 1.445E-03 1.178E-03 9.784E-04 101.53
 4 24 1.553E-03 1.404E-03 1.216E-03 9.899E-04 8.373E-04 112.80
 4 25 1.787E-02 1.685E-02 1.608E-02 1.554E-02 1.537E-02  79.80
 4 26 3.416E-02 3.407E-02 3.443E-02 3.550E-02 3.661E-02  49.65
 4 27 2.227E-02 2.278E-02 2.359E-02 2.494E-02 2.615E-02  56.64
 4 28 5.331E-03 5.396E-03 5.565E-03 5.964E-03 6.363E-03  28.06
 4 29 4.470E-02 4.618E-02 4.869E-02 5.322E-02 5.751E-02  28.37
 4 30 5.548E-02 5.702E-02 5.976E-02 6.484E-02 6.979E-02  29.28
 4 31 7.766E-02 7.960E-02 8.325E-02 9.010E-02 9.681E-02  38.48
 4 32 1.828E-02 1.873E-02 1.943E-02 2.066E-02 2.178E-02  60.93
 4 33 4.248E-02 4.310E-02 4.425E-02 4.657E-02 4.881E-02  59.29
 4 34 5.733E-02 5.795E-02 5.922E-02 6.176E-02 6.447E-02  62.50
 4 35 4.718E-02 4.732E-02 4.777E-02 4.907E-02 5.049E-02  68.74
 4 36 2.958E-01 2.993E-01 3.038E-01 3.094E-01 3.126E-01  67.73
 4 37 1.279E-02 1.321E-02 1.398E-02 1.533E-02 1.657E-02  31.46
 4 38 4.733E-02 4.926E-02 5.244E-02 5.775E-02 6.253E-02  51.14
 4 39 6.573E-02 6.788E-02 7.124E-02 7.679E-02 8.174E-02  60.47
 4 40 7.155E-02 7.385E-02 7.728E-02 8.287E-02 8.779E-02  57.31
 4 41 5.892E-04 5.562E-04 5.209E-04 4.941E-04 4.814E-04  69.96
 4 42 6.022E-04 5.625E-04 5.343E-04 5.205E-04 5.190E-04  76.61
 4 43 6.003E-04 6.300E-04 6.736E-04 7.439E-04 8.063E-04  68.38
 4 44 4.445E-04 4.638E-04 4.914E-04 5.364E-04 5.768E-04 105.32
 4 45 3.606E-04 3.496E-04 3.389E-04 3.339E-04 3.355E-04  73.95
 4 46 9.583E-04 9.283E-04 8.898E-04 8.609E-04 8.598E-04  72.53
 4 47 1.946E-04 1.614E-04 1.364E-04 1.192E-04 1.119E-04 105.36
 4 48 1.428E-04 1.139E-04 9.120E-05 7.407E-05 6.767E-05 110.20
 4 49 3.071E-02 3.167E-02 3.310E-02 3.534E-02 3.715E-02  75.59
 4 50 2.106E-02 2.170E-02 2.265E-02 2.413E-02 2.532E-02  80.22
 4 51 4.168E-02 4.308E-02 4.515E-02 4.837E-02 5.100E-02  59.18
 4 52 3.094E-02 3.240E-02 3.457E-02 3.796E-02 4.075E-02  74.96
 4 53 4.025E-05 3.919E-05 3.803E-05 3.663E-05 3.547E-05 106.57
 4 54 3.191E-05 3.104E-05 3.011E-05 2.918E-05 2.844E-05 112.54
 4 55 2.997E-06 3.137E-06 3.349E-06 3.688E-06 3.977E-06  86.30
 4 56 9.353E-06 9.754E-06 1.038E-05 1.139E-05 1.226E-05 242.88
 4 57 7.113E-05 7.387E-05 7.796E-05 8.446E-05 9.009E-05  87.18
 4 58 7.239E-05 7.501E-05 7.897E-05 8.549E-05 9.106E-05  96.42
 4 59 3.361E-05 3.459E-05 3.615E-05 3.871E-05 4.078E-05 126.77
 4 60 3.629E-05 3.681E-05 3.774E-05 3.939E-05 4.069E-05 122.27
 4 61 3.446E-05 3.474E-05 3.567E-05 3.764E-05 3.935E-05  70.57
 4 62 1.233E-04 1.289E-04 1.372E-04 1.499E-04 1.597E-04  66.92
 4 63 5.692E-05 5.929E-05 6.292E-05 6.862E-05 7.303E-05  76.12
 5  6 1.367E-02 1.231E-02 1.103E-02 9.483E-03 8.239E-03  25.91
 5  7 7.920E-02 7.340E-02 6.734E-02 6.054E-02 5.562E-02   8.74
 5  8 3.081E-01 2.929E-01 2.755E-01 2.545E-01 2.390E-01   4.83
 5  9 2.489E-01 2.347E-01 2.187E-01 2.000E-01 1.865E-01   6.01
 5 10 2.381E-02 2.266E-02 2.095E-02 1.867E-02 1.702E-02  30.25
 5 11 3.452E-02 3.048E-02 2.640E-02 2.197E-02 1.910E-02  31.01
 5 12 2.310E-01 2.202E-01 2.071E-01 1.903E-01 1.771E-01  39.63
 5 13 7.442E-01 7.156E-01 6.806E-01 6.338E-01 5.958E-01  51.95
 5 14 4.034E-02 3.851E-02 3.640E-02 3.384E-02 3.199E-02  18.57
 5 15 1.699E-01 1.665E-01 1.621E-01 1.558E-01 1.504E-01   5.48
 5 16 2.126E-02 1.991E-02 1.827E-02 1.634E-02 1.500E-02  37.41
 5 17 2.014E-03 1.687E-03 1.344E-03 1.005E-03 8.087E-04  40.10
 5 18 4.599E-03 3.890E-03 3.148E-03 2.384E-03 1.936E-03  45.27
 5 19 5.569E-03 4.795E-03 4.110E-03 3.472E-03 3.103E-03  71.91
 5 20 1.909E-03 1.535E-03 1.205E-03 9.106E-04 7.504E-04  83.53
 5 21 1.049E-04 8.242E-05 6.339E-05 4.592E-05 3.732E-05 111.26
 5 22 2.572E-04 2.109E-04 1.693E-04 1.331E-04 1.108E-04 121.74
 5 23 8.964E-04 7.758E-04 6.514E-04 5.183E-04 4.294E-04 103.11
 5 24 9.014E-04 8.378E-04 7.438E-04 6.223E-04 5.412E-04 115.22
 5 25 5.981E-03 5.368E-03 4.862E-03 4.429E-03 4.206E-03  89.54
 5 26 1.847E-02 1.833E-02 1.841E-02 1.881E-02 1.927E-02  60.69
 5 27 1.290E-02 1.325E-02 1.380E-02 1.469E-02 1.548E-02  29.95
 5 28 2.050E-05 1.833E-05 1.570E-05 1.303E-05 1.174E-05  58.50
 5 29 7.848E-03 8.055E-03 8.431E-03 9.150E-03 9.850E-03  27.69
 5 30 4.295E-02 4.443E-02 4.695E-02 5.143E-02 5.564E-02  28.90
 5 31 4.043E-02 4.123E-02 4.279E-02 4.592E-02 4.898E-02  37.42
 5 32 4.111E-03 4.169E-03 4.259E-03 4.434E-03 4.607E-03  60.33
 5 33 1.991E-02 2.055E-02 2.146E-02 2.295E-02 2.430E-02  62.61
 5 34 2.283E-02 2.281E-02 2.301E-02 2.364E-02 2.448E-02  72.71
 5 35 3.358E-02 3.365E-02 3.401E-02 3.506E-02 3.619E-02  74.15
 5 36 1.483E-01 1.500E-01 1.522E-01 1.549E-01 1.564E-01  66.14
 5 37 1.772E-03 1.803E-03 1.876E-03 2.025E-03 2.170E-03  28.58
 5 38 2.133E-02 2.223E-02 2.374E-02 2.627E-02 2.853E-02  49.40
 5 39 3.627E-02 3.796E-02 4.052E-02 4.465E-02 4.831E-02  60.10
 5 40 4.226E-02 4.330E-02 4.488E-02 4.749E-02 4.981E-02  58.78
 5 41 3.824E-04 3.685E-04 3.552E-04 3.492E-04 3.508E-04  68.57
 5 42 2.110E-04 1.897E-04 1.711E-04 1.563E-04 1.486E-04  92.13
 5 43 8.287E-05 8.648E-05 9.191E-05 1.009E-04 1.089E-04  66.45
 5 44 2.148E-04 2.248E-04 2.396E-04 2.635E-04 2.848E-04  98.74
 5 45 1.725E-04 1.630E-04 1.525E-04 1.446E-04 1.418E-04  71.37
 5 46 6.239E-04 6.050E-04 5.805E-04 5.616E-04 5.577E-04  73.91
 5 47 7.900E-05 6.418E-05 5.225E-05 4.359E-05 4.004E-05  88.26
 5 48 8.069E-05 6.406E-05 5.118E-05 4.158E-05 3.770E-05 100.04
 5 49 2.528E-02 2.602E-02 2.713E-02 2.888E-02 3.029E-02  70.52
 5 50 7.210E-03 7.445E-03 7.794E-03 8.332E-03 8.763E-03  96.46
 5 51 1.584E-02 1.635E-02 1.710E-02 1.828E-02 1.923E-02  50.86
 5 52 1.394E-02 1.468E-02 1.576E-02 1.746E-02 1.886E-02  80.59
 5 53 3.769E-05 3.673E-05 3.560E-05 3.412E-05 3.282E-05 118.11
 5 54 7.646E-06 7.254E-06 6.872E-06 6.559E-06 6.363E-06 118.69
 5 55 1.243E-08 1.051E-08 8.858E-09 7.406E-09 6.766E-09  89.81
 5 56 1.628E-06 1.695E-06 1.802E-06 1.976E-06 2.127E-06 253.52
 5 57 3.719E-05 3.871E-05 4.099E-05 4.464E-05 4.776E-05  87.21
 5 58 5.720E-05 5.944E-05 6.280E-05 6.825E-05 7.287E-05  92.61
 5 59 1.527E-05 1.558E-05 1.609E-05 1.697E-05 1.766E-05 140.23
 5 60 1.765E-05 1.796E-05 1.851E-05 1.948E-05 2.027E-05 131.58
 5 61 7.150E-06 6.805E-06 6.581E-06 6.523E-06 6.587E-06  69.21
 5 62 8.988E-05 9.407E-05 1.004E-04 1.101E-04 1.175E-04  67.73
 5 63 3.176E-05 3.296E-05 3.480E-05 3.771E-05 3.995E-05  68.07
 6  7 2.446E+00 2.387E+00 2.266E+00 2.067E+00 1.908E+00   7.25
 6  8 6.976E-01 6.884E-01 6.551E-01 5.976E-01 5.485E-01  11.15
 6  9 2.092E-01 2.084E-01 2.008E-01 1.867E-01 1.740E-01  19.51
 6 10 1.740E+00 1.753E+00 1.758E+00 1.753E+00 1.742E+00   6.79
 6 11 5.360E-01 5.436E-01 5.463E-01 5.428E-01 5.375E-01   6.31
 6 12 7.672E-02 7.767E-02 7.585E-02 7.087E-02 6.613E-02  16.76
 6 13 1.126E-02 1.161E-02 1.107E-02 9.686E-03 8.480E-03  28.84
 6 14 8.614E-01 8.276E-01 7.903E-01 7.533E-01 7.330E-01  12.62
 6 15 3.263E-01 3.161E-01 3.042E-01 2.916E-01 2.839E-01  18.22
 6 16 1.098E-01 1.074E-01 1.049E-01 1.024E-01 1.008E-01  22.09
 6 17 1.287E+00 1.185E+00 1.087E+00 9.956E-01 9.481E-01  10.57
 6 18 3.050E-01 2.713E-01 2.400E-01 2.124E-01 1.980E-01  13.07
 6 19 2.037E-01 1.947E-01 1.884E-01 1.856E-01 1.859E-01  68.22
 6 20 4.087E-02 4.081E-02 4.115E-02 4.213E-02 4.313E-02 110.10
 6 21 6.237E-01 6.195E-01 6.215E-01 6.334E-01 6.469E-01  78.23
 6 22 9.403E-02 9.238E-02 9.144E-02 9.186E-02 9.301E-02  76.39
 6 23 3.258E-01 3.198E-01 3.138E-01 3.096E-01 3.082E-01  18.12
 6 24 4.443E-02 4.401E-02 4.368E-02 4.384E-02 4.431E-02  13.83
