18.447 -31.967
19.499 -31.799
20.565 -31.646
21.669 -31.499
22.998 -31.340
24.363 -31.200
25.785 -31.065
27.290 -30.936
29.065 -30.801
30.996 -30.683
33.055 -30.567
35.251 -30.453
36.850 -30.360
40.090 -30.247
44.015 -30.130
47.766 -29.987
53.250 -29.874
56.913 -29.796
61.099 -29.717
65.592 -29.646
70.229 -29.582
75.394 -29.509
81.516 -29.450
87.279 -29.390
94.365 -29.330
101.036 -29.274
108.949 -29.225
116.962 -29.165
126.122 -29.118
136.725 -29.058
147.433 -29.015
159.263 -28.955
170.673 -28.915
183.144 -28.866
196.526 -28.831
211.918 -28.784
229.734 -28.733
247.727 -28.690
267.207 -28.637
286.775 -28.593
307.729 -28.549
330.215 -28.507
356.077 -28.466
386.014 -28.413
416.246 -28.370
446.661 -28.328
480.576 -28.280
516.837 -28.245
557.562 -28.193
585.180 -28.164
631.011 -28.114
684.062 -28.064
737.637 -28.022
791.536 -27.977
849.374 -27.938
911.573 -27.892
970.690 -27.848
