H2j4 L16-0P4    940.38593 1.990e-03 3.80e+08 
H2j4 L16-0R4    938.72809 6.378e-03 3.55e+08 
H2j4 W4-0P4     937.54884 8.364e-03 1.09e+09 
H2j4 W4-0Q4     935.95591 1.957e-02 1.10e+09 
H2j4 W4-0R4     933.78642 1.077e-02 1.06e+09 
H2j4 L17-0P4    933.16992 2.711e-03 3.19e+08 
H2j4 L17-0R4    931.53740 2.528e-03 3.39e+08 
H2j4 L18-0P4    926.35376 1.571e-03 3.09e+08 
H2j4 L18-0R4    924.84933 3.997e-03 3.02e+08 
H2j4 W5-0P4     922.30213 5.019e-03 1.07e+09 
H2j4 W5-0Q4     920.83278 1.309e-02 1.09e+09 
H2j4 L19-0P4    919.78957 2.131e-03 2.87e+08 
H2j4 W5-0R4     919.04703 9.302e-03 8.60e+08 
H2j4 L19-0R4    918.15038 4.526e-05 4.92e+08 
H2j4 L20-0P4    913.60478 1.158e-03 2.68e+08 
H2j4 L20-0R4    912.23464 2.470e-03 2.70e+08 
H2j4 W6-0P4     908.64311 2.445e-03 1.01e+09 
H2j4 L21-0P4    907.60228 2.123e-03 3.11e+08 
H2j4 W6-0Q4     907.26179 8.576e-03 1.08e+09 
H2j4 L21-0R4    906.50802 4.171e-03 3.39e+08 
H2j4 W6-0R4     905.31042 2.253e-03 9.72e+08 
H2j4 L22-0P4    902.02461 8.434e-04 2.38e+08 
H2j4 L22-0R4    900.77414 1.502e-03 2.40e+08 
H2j4 L23-0P4    896.78281 8.993e-09 4.22e+08 
H2j4 W7-0P4     896.20326 2.903e-03 8.66e+08 
H2j4 L23-0R4    895.52838 2.057e-03 2.46e+08 
H2j4 W7-0Q4     895.15065 5.550e-03 1.06e+09 
H2j4 W7-0R4     893.47252 2.355e-03 1.02e+09 
H2j4 L24-0P4    891.52447 6.117e-04 2.06e+08 
H2j4 L24-0R4    890.37982 8.730e-04 2.10e+08 
H2j4 L25-0P4    886.70547 2.109e-04 2.22e+08 
H2j4 L25-0R4    885.63275 1.204e-03 2.00e+08 
H2j4 W8-0P4     885.46486 1.646e-03 9.80e+08 
H2j4 W8-0Q4     884.43667 3.588e-03 1.01e+09 
H2j4 W8-0R4     882.97975 1.829e-03 9.61e+08 
H2j4 L26-0P4    882.04096 4.463e-04 1.75e+08 
H2j4 L26-0R4    880.99191 4.707e-04 1.95e+08 
H2j4 L27-0P4    877.70328 2.084e-04 1.75e+08 
H2j4 L27-0R4    876.74369 7.521e-04 1.67e+08 
H2j4 W9-0P4     876.01835 9.754e-04 9.63e+08 
H2j4 W9-0Q4     875.09023 2.331e-03 9.77e+08 
H2j4 W9-0R4     873.84363 1.354e-03 8.50e+08 
H2j4 L28-0P4    873.54845 3.248e-04 1.57e+08 
H2j4 L28-0R4    872.59030 2.204e-04 1.98e+08 
H2j4 L29-0P4    869.71027 1.605e-04 1.47e+08 
H2j4 L29-0R4    868.86091 4.855e-04 1.49e+08 
H2j4 W10-0P4    867.93478 6.070e-04 6.08e+08 
H2j4 W10-0Q4    867.12332 1.511e-03 5.74e+08 
H2j4 L30-0P4    866.08566 2.309e-04 1.34e+08 
H2j4 W10-0R4    866.07876 9.635e-04 5.60e+08 
H2j4 L30-0R4    865.23064 9.410e-05 1.61e+08 
H2j4 L31-0P4    862.80964 1.094e-04 1.20e+08 
H2j4 L31-0R4    862.08591 3.159e-04 1.20e+08 
H2j4 W11-0P4    861.27533 3.823e-04 5.54e+08 
H2j4 W11-0Q4    860.59660 9.582e-04 5.10e+08 
H2j4 L32-0P4    859.82068 1.500e-04 1.05e+08 
H2j4 W11-0R4    859.74351 6.298e-04 3.58e+08 
H2j4 L32-0R4    859.11450 4.855e-05 1.43e+08 
H2j4 L33-0P4    857.27987 6.701e-05 9.00e+07 
H2j4 L33-0R4    856.72903 1.896e-04 8.61e+07 
H2j4 W12-0P4    856.17824 2.034e-04 4.44e+08 
H2j4 W12-0Q4    855.65341 5.708e-04 4.91e+08 
H2j4 L34-0P4    855.22408 8.452e-05 6.76e+07 
H2j4 W12-0R4    855.04251 3.925e-04 2.98e+08 
H2j4 L34-0R4    854.74162 1.981e-08 1.45e+08 
H2j4 L35-0P4    853.90446 2.908e-05 3.52e+07 
H2j4 L35-0R4    853.66755 4.407e-05 2.70e+07 
H2j4 L36-0P4    853.39946 8.382e-06 1.06e+07 
H2j4 L36-0R4    853.30843 1.062e-05 6.71e+06 
H2j4 L37-0P4    853.23854 9.762e-08 6.39e+06 
H2j5 L0-0P5     1125.53940 7.583e-04 1.84e+09 
H2j5 L0-0R5     1120.39822 7.162e-04 1.82e+09 
H2j5 L1-0P5     1109.31070 2.611e-03 1.72e+09 
H2j5 L1-0R5     1104.54557 2.680e-03 1.70e+09 
H2j5 L2-0P5     1093.95211 5.211e-03 1.61e+09 
H2j5 L2-0R5     1089.51060 5.742e-03 1.59e+09 
H2j5 L3-0P5     1079.39734 7.832e-03 1.52e+09 
H2j5 L3-0R5     1075.24153 9.279e-03 1.50e+09 
H2j5 L4-0P5     1065.59334 9.903e-03 1.43e+09 
H2j5 L4-0R5     1061.69398 1.260e-02 1.41e+09 
H2j5 L5-0P5     1052.49365 1.107e-02 1.33e+09 
H2j5 L5-0R5     1048.82688 1.522e-02 1.31e+09 
H2j5 L6-0P5     1040.05642 1.130e-02 1.18e+09 
H2j5 L6-0R5     1036.60243 1.696e-02 1.11e+09 
H2j5 L7-0P5     1028.24528 1.047e-02 9.93e+08 
H2j5 L7-0R5     1024.98672 1.802e-02 9.52e+08 
H2j5 W0-0P5     1020.79638 1.085e-02 1.17e+09 
H2j5 W0-0Q5     1017.82952 2.392e-02 1.17e+09 
H2j5 L8-0P5     1017.00131 1.122e-02 7.04e+08 
H2j5 W0-0R5     1014.23746 2.606e-02 9.52e+08 
H2j5 L8-0R5     1013.70643 1.160e-03 8.90e+08 
H2j5 L9-0P5     1006.34004 8.633e-03 6.38e+08 
H2j5 L9-0R5     1003.42580 1.650e-02 6.30e+08 
H2j5 W1-0P5     997.63650 1.294e-02 1.13e+09 
H2j5 L10-0P5    996.12319 1.278e-02 6.38e+08 
H2j5 W1-0Q5     994.92192 3.665e-02 1.15e+09 
H2j5 L10-0R5    993.48976 2.011e-02 6.23e+08 
H2j5 W1-0R5     991.36816 1.076e-02 1.13e+09 
H2j5 L11-0P5    986.51834 6.721e-03 5.33e+08 
H2j5 L11-0R5    983.89666 1.262e-02 4.82e+08 
H2j5 L12-0P5    977.45987 3.645e-04 5.64e+08 
H2j5 W2-0P5     976.54648 2.187e-02 1.03e+09 
H2j5 L12-0R5    974.88416 1.423e-02 4.66e+08 
H2j5 W2-0Q5     974.28444 3.515e-02 1.13e+09 
H2j5 W2-0R5     971.07215 1.378e-02 1.11e+09 
H2j5 L13-0P5    968.55499 5.098e-03 4.46e+08 
H2j5 L13-0R5    966.17900 8.319e-03 4.36e+08 
H2j5 L14-0P5    960.26436 2.240e-03 4.21e+08 
H2j5 L14-0R5    958.01050 9.610e-03 3.95e+08 
H2j5 W3-0P5     957.81606 1.418e-02 1.10e+09 
H2j5 W3-0Q5     955.67850 2.766e-02 1.11e+09 
H2j5 W3-0R5     952.80227 1.327e-02 1.08e+09 
H2j5 L15-0P5    952.25408 3.882e-03 3.82e+08 
H2j5 L15-0R5    950.07372 4.366e-03 3.94e+08 
H2j5 L16-0P5    944.71981 2.036e-03 3.58e+08 
H2j5 L16-0R5    942.68663 6.235e-03 3.34e+08 
H2j5 W4-0P5     940.87999 8.980e-03 1.08e+09 
H2j5 W4-0Q5     938.90719 1.956e-02 1.10e+09 
H2j5 L17-0P5    937.44355 3.083e-03 3.21e+08 
H2j5 W4-0R5     936.46208 1.249e-02 9.25e+08 
H2j5 L17-0R5    935.32429 4.557e-04 4.70e+08 
H2j5 L18-0P5    930.60575 1.583e-03 3.00e+08 
H2j5 L18-0R5    928.76045 3.913e-03 2.93e+08 
H2j5 W5-0P5     925.65586 4.950e-03 1.04e+09 
H2j5 L19-0P5    923.96174 2.869e-03 3.09e+08 
H2j5 W5-0Q5     923.81526 1.318e-02 1.08e+09 
H2j5 L19-0R5    922.47272 6.664e-03 3.90e+08 
H2j5 W5-0R5     921.21943 2.466e-03 9.54e+08 
H2j5 L20-0P5    917.78239 1.188e-03 2.67e+08 
H2j5 L20-0R5    916.09999 2.379e-03 2.69e+08 
H2j5 W6-0P5     912.18562 6.838e-04 7.00e+08 
H2j5 L21-0P5    911.52476 4.301e-03 6.16e+08 
H2j5 L21-0R5    910.31247 3.245e-03 2.74e+08 
H2j5 W6-0Q5     910.28056 8.621e-03 1.07e+09 
H2j5 W6-0R5     908.04542 3.126e-03 1.02e+09 
H2j5 L22-0P5    906.13616 8.853e-04 2.38e+08 
H2j5 L22-0R5    904.59434 1.361e-03 2.45e+08 
H2j5 L23-0P5    900.81415 1.513e-04 2.78e+08 
H2j5 W7-0P5     899.59406 2.998e-03 9.95e+08 
H2j5 L23-0R5    899.33889 1.877e-03 2.27e+08 
H2j5 W7-0Q5     898.21346 5.588e-03 1.06e+09 
H2j5 W7-0R5     896.26543 6.462e-03 7.68e+08 
H2j5 L24-0P5    895.57594 6.641e-04 2.07e+08 
H2j5 L24-0R5    894.15375 6.814e-04 2.28e+08 
H2j5 L25-0P5    890.73854 2.501e-04 2.06e+08 
H2j5 L25-0R5    889.42341 1.144e-03 1.90e+08 
H2j5 W8-0P5     888.83256 1.735e-03 9.77e+08 
H2j5 W8-0Q5     887.55338 3.614e-03 1.00e+09 
H2j5 L26-0P5    886.04025 5.065e-04 1.80e+08 
H2j5 W8-0R5     885.89488 2.058e-03 8.87e+08 
H2j5 L26-0R5    884.70686 2.177e-04 2.63e+08 
H2j5 L27-0P5    881.69590 2.184e-04 1.68e+08 
H2j5 L27-0R5    880.51662 7.226e-04 1.67e+08 
H2j5 W9-0P5     879.42595 1.034e-03 9.14e+08 
H2j5 W9-0Q5     878.27442 2.348e-03 8.93e+08 
H2j5 L28-0P5    877.50711 3.901e-04 1.66e+08 
H2j5 W9-0R5     876.93836 1.553e-03 6.13e+08 
H2j5 L28-0R5    876.21692 4.231e-06 3.65e+08 
H2j5 L29-0P5    873.67231 1.657e-04 1.47e+08 
H2j5 L29-0R5    872.62860 4.628e-04 1.49e+08 
H2j5 W10-0P5    871.40153 6.259e-04 5.90e+08 
H2j5 W10-0Q5    870.39429 1.522e-03 5.72e+08 
H2j5 L30-0P5    870.01922 2.869e-04 1.36e+08 
H2j5 L30-0R5    869.36950 1.011e-03 3.60e+08 
H2j5 W10-0R5    868.79237 3.129e-05 3.43e+08 
H2j5 L31-0P5    866.75850 1.143e-04 1.20e+08 
H2j5 L31-0R5    865.87216 2.989e-04 1.14e+08 
H2j5 W11-0P5    864.82171 3.899e-04 4.20e+08 
H2j5 W11-0Q5    863.98246 9.602e-04 2.56e+08 
H2j5 L32-0P5    863.75784 1.894e-04 1.11e+08 
H2j5 L32-0R5    863.19044 6.152e-04 1.65e+08 
H2j5 W11-0R5    862.71831 4.510e-05 2.19e+08 
H2j5 L33-0P5    861.25085 7.015e-05 8.78e+07 
H2j5 L33-0R5    860.58379 1.732e-04 8.27e+07 
H2j5 W12-0P5    859.84441 1.904e-04 3.45e+08 
H2j5 L34-0P5    859.21954 1.232e-04 7.16e+07 
H2j5 W12-0Q5    859.20072 5.611e-04 1.75e+08 
H2j5 L34-0R5    858.80410 2.770e-04 7.33e+07 
H2j5 W12-0R5    858.36004 3.825e-04 1.96e+08 
H2j5 L35-0P5    857.97958 2.944e-05 3.06e+07 
H2j5 L35-0R5    857.71539 2.881e-05 2.18e+07 
H2j5 L36-0P5    857.53813 6.711e-06 8.11e+06 
H2j5 L36-0R5    857.43887 3.439e-06 5.70e+06 
H2j5 L37-0P5    857.38594 9.558e-06 5.34e+06 
H2j6 L0-0P6     1131.75351 7.481e-04 1.83e+09 
H2j6 L0-0R6     1125.72709 6.563e-04 1.80e+09 
H2j6 L1-0P6     1115.45647 2.604e-03 1.71e+09 
H2j6 L1-0R6     1109.86142 2.506e-03 1.68e+09 
H2j6 L2-0P6     1100.01998 5.210e-03 1.60e+09 
H2j6 L2-0R6     1094.79889 5.463e-03 1.58e+09 
H2j6 L3-0P6     1085.38417 7.860e-03 1.51e+09 
H2j6 L3-0R6     1080.49475 8.954e-03 1.49e+09 
H2j6 L4-0P6     1071.49878 9.938e-03 1.43e+09 
H2j6 L4-0R6     1066.90795 1.230e-02 1.41e+09 
H2j6 L5-0P6     1058.31911 1.111e-02 1.35e+09 
H2j6 L5-0R6     1053.99723 1.500e-02 1.33e+09 
H2j6 L6-0P6     1045.80432 1.130e-02 1.28e+09 
H2j6 L6-0R6     1041.73475 1.684e-02 1.26e+09 
H2j6 L7-0P6     1033.91823 1.046e-02 1.22e+09 
H2j6 L7-0R6     1030.07213 1.793e-02 1.20e+09 
H2j6 W0-0P6     1024.73456 1.051e-02 1.17e+09 
H2j6 L8-0P6     1022.58597 1.256e-02 1.16e+09 
H2j6 W0-0Q6     1021.20901 2.390e-02 1.17e+09 
H2j6 L8-0R6     1019.01752 2.049e-02 1.14e+09 
H2j6 W0-0R6     1016.74188 6.343e-03 1.17e+09 
H2j6 L9-0P6     1011.87052 8.645e-03 1.11e+09 
H2j6 L9-0R6     1008.42753 1.641e-02 1.09e+09 
H2j6 L10-0P6    1001.91034 2.628e-04 1.09e+09 
H2j6 W1-0P6     1001.20872 2.683e-02 1.12e+09 
H2j6 L10-0R6    998.42698 1.788e-02 1.04e+09 
H2j6 W1-0Q6     998.33568 3.667e-02 1.15e+09 
H2j6 W1-0R6     994.25915 1.283e-02 1.14e+09 
H2j6 L11-0P6    991.91572 6.831e-03 1.01e+09 
H2j6 L11-0R6    988.81218 1.221e-02 1.00e+09 
H2j6 L12-0P6    982.72668 2.574e-03 9.72e+08 
H2j6 W2-0P6     980.50206 2.087e-02 1.13e+09 
H2j6 L12-0R6    979.76002 1.352e-02 9.58e+08 
H2j6 W2-0Q6     977.72725 3.524e-02 1.13e+09 
H2j6 W2-0R6     974.05080 1.521e-02 1.12e+09 
H2j6 L13-0P6    973.82832 5.363e-03 9.30e+08 
H2j6 L13-0R6    970.99634 7.114e-03 9.25e+08 
H2j6 L14-0P6    965.48013 2.614e-03 8.94e+08 
H2j6 L14-0R6    962.82003 9.358e-03 8.83e+08 
H2j6 W3-0P6     961.70355 1.450e-02 1.11e+09 
H2j6 W3-0Q6     959.15110 2.771e-02 1.11e+09 
H2j6 L15-0P6    957.41022 4.353e-03 8.60e+08 
H2j6 W3-0R6     955.97624 1.642e-02 1.05e+09 
H2j6 L15-0R6    954.70088 1.143e-03 9.02e+08 
H2j6 L16-0P6    949.83873 2.136e-03 8.27e+08 
H2j6 L16-0R6    947.43256 6.093e-03 8.18e+08 
H2j6 W4-0P6     944.78203 8.740e-03 1.08e+09 
H2j6 L17-0P6    942.47616 4.007e-03 8.07e+08 
H2j6 W4-0Q6     942.41389 1.968e-02 1.10e+09 
H2j6 L17-0R6    940.49038 9.935e-03 8.29e+08 
H2j6 W4-0R6     939.11298 3.004e-03 1.05e+09 
H2j6 L18-0P6    935.62979 1.655e-03 7.69e+08 
H2j6 L18-0R6    933.44343 3.759e-03 7.64e+08 
H2j6 W5-0P6     929.69619 2.653e-03 9.87e+08 
H2j6 L19-0P6    928.77675 5.626e-03 8.36e+08 
H2j6 W5-0Q6     927.36145 1.324e-02 1.08e+09 
H2j6 L19-0R6    927.05040 4.989e-03 7.46e+08 
H2j6 W5-0R6     924.49647 4.262e-03 1.06e+09 
H2j7 L0-0P7     1138.86776 7.299e-04 1.82e+09 
H2j7 L0-0R7     1131.97665 5.991e-04 1.78e+09 
H2j7 L1-0P7     1122.49279 2.569e-03 1.70e+09 
H2j7 L1-0R7     1116.08365 2.339e-03 1.66e+09 
H2j7 L2-0P7     1106.96890 5.176e-03 1.59e+09 
H2j7 L2-0R7     1100.98077 5.190e-03 1.56e+09 
H2j7 L3-0P7     1092.24222 7.843e-03 1.50e+09 
H2j7 L3-0R7     1086.62942 8.631e-03 1.48e+09 
H2j7 L4-0P7     1078.26577 9.941e-03 1.42e+09 
H2j7 L4-0R7     1072.99211 1.200e-02 1.40e+09 
H2j7 L5-0P7     1064.99651 1.112e-02 1.34e+09 
H2j7 L5-0R7     1060.03284 1.478e-02 1.32e+09 
H2j7 L6-0P7     1052.39336 1.131e-02 1.27e+09 
H2j7 L6-0R7     1047.71262 1.673e-02 1.26e+09 
H2j7 L7-0P7     1040.42433 1.049e-02 1.21e+09 
H2j7 L7-0R7     1036.00211 1.787e-02 1.19e+09 
H2j7 W0-0P7     1029.35335 5.698e-04 1.16e+09 
H2j7 L8-0P7     1028.80129 2.325e-02 1.17e+09 
H2j7 W0-0Q7     1025.09284 2.395e-02 1.16e+09 
H2j7 L8-0R7     1024.87852 1.908e-02 1.14e+09 
H2j7 W0-0R7     1020.06134 7.763e-03 1.16e+09 
H2j7 L9-0P7     1018.21640 8.758e-03 1.10e+09 
H2j7 L9-0R7     1014.25124 1.615e-02 1.09e+09 
H2j7 L10-0P7    1007.98638 3.740e-03 1.05e+09 
H2j7 W1-0P7     1005.80292 2.433e-02 1.15e+09 
H2j7 L10-0R7    1004.19563 1.712e-02 1.04e+09 
H2j7 W1-0Q7     1002.25834 3.671e-02 1.14e+09 
H2j7 L11-0P7    998.11185 7.129e-03 1.01e+09 
H2j7 W1-0R7     997.68258 1.470e-02 1.14e+09 
H2j7 L11-0R7    994.51772 1.086e-02 9.97e+08 
H2j7 L12-0P7    988.83835 3.580e-03 9.64e+08 
H2j7 L12-0R7    985.44187 1.317e-02 9.51e+08 
H2j7 W2-0P7     984.91850 2.046e-02 1.13e+09 
H2j7 W2-0Q7     981.68896 3.531e-02 1.12e+09 
H2j7 L13-0P7    979.88166 5.959e-03 9.26e+08 
H2j7 W2-0R7     977.70405 2.064e-02 1.07e+09 
H2j7 L13-0R7    976.47038 1.923e-03 9.60e+08 
H2j7 L14-0P7    971.48205 2.929e-03 8.88e+08 
H2j7 L14-0R7    968.41655 9.141e-03 8.77e+08 
H2j7 W3-0P7     966.12822 1.389e-02 1.10e+09 
H2j7 L15-0P7    963.32023 5.581e-03 8.62e+08 
H2j7 W3-0Q7     963.15452 2.780e-02 1.11e+09 
H2j7 L15-0R7    960.69988 1.363e-02 8.70e+08 
H2j7 W3-0R7     959.11016 4.187e-03 1.08e+09 
H2j7 L16-0P7    955.72809 2.306e-03 8.23e+08 
H2j7 L16-0R7    952.94437 5.852e-03 8.15e+08 
H2j7 W4-0P7     949.33377 5.529e-03 1.03e+09 
H2j7 L17-0P7    948.15948 7.700e-03 8.57e+08 
H2j7 W4-0Q7     946.45963 1.977e-02 1.09e+09 
H2j7 L17-0R7    945.86744 7.400e-03 7.90e+08 
H2j7 W4-0R7     942.89863 5.918e-03 1.08e+09 
H2j7 L18-0P7    941.41526 1.801e-03 7.66e+08 
H2j7 L18-0R7    938.87228 3.391e-03 7.63e+08 
H2j7 L19-0P7    934.95832 4.715e-06 7.85e+08 
H2j7 W5-0P7     933.66854 8.558e-03 1.03e+09 
H2j7 L19-0R7    932.44127 4.435e-03 7.35e+08 
H2j7 W5-0Q7     931.45489 1.332e-02 1.08e+09 
H2j7 W5-0R7     928.32065 5.473e-03 1.05e+09 
H2j8 L0-0P8     1146.85607 7.046e-04 1.80e+09 
H2j8 L0-0R8     1139.12225 5.436e-04 1.76e+09 
H2j8 L1-0P8     1130.39285 2.519e-03 1.68e+09 
H2j8 L1-0R8     1123.18687 2.177e-03 1.65e+09 
H2j8 L2-0P8     1114.77177 5.112e-03 1.58e+09 
H2j8 L2-0R8     1108.03029 4.917e-03 1.55e+09 
H2j8 L3-0P8     1099.94435 7.794e-03 1.49e+09 
H2j8 L3-0R8     1093.61940 8.297e-03 1.46e+09 
H2j8 L4-0P8     1085.86711 9.920e-03 1.39e+09 
H2j8 L4-0R8     1079.91967 1.169e-02 1.36e+09 
H2j8 L5-0P8     1072.49889 1.112e-02 1.28e+09 
H2j8 L5-0R8     1066.89621 1.455e-02 1.22e+09 
H2j8 L6-0P8     1059.80063 1.132e-02 1.09e+09 
H2j8 L6-0R8     1054.51461 1.660e-02 1.03e+09 
H2j8 L7-0P8     1047.73710 1.054e-02 8.11e+08 
H2j8 L7-0R8     1042.74232 1.782e-02 6.99e+08 
H2j8 L8-0P8     1036.29982 6.975e-03 6.47e+08 
H2j8 W0-0P8     1033.94878 1.739e-02 1.16e+09 
H2j8 L8-0R8     1031.55134 1.872e-02 6.27e+08 
H2j8 W0-0Q8     1029.45752 2.399e-02 1.16e+09 
H2j8 L9-0P8     1025.35109 9.012e-03 6.21e+08 
H2j8 W0-0R8     1023.87335 9.152e-03 1.15e+09 
H2j8 L9-0R8     1020.85744 1.510e-02 6.15e+08 
H2j8 L10-0P8    1015.01337 5.410e-03 5.54e+08 
H2j8 L10-0R8    1010.75371 1.679e-02 5.02e+08 
H2j8 W1-0P8     1010.70427 2.311e-02 1.14e+09 
H2j8 W1-0Q8     1006.67020 3.677e-02 1.14e+09 
H2j8 L11-0P8    1005.07897 7.791e-03 4.78e+08 
H2j8 W1-0R8     1001.79251 2.388e-02 9.44e+08 
H2j8 L11-0R8    1000.81797 2.148e-03 6.58e+08 
H2j8 L12-0P8    995.72862 4.184e-03 4.56e+08 
H2j8 L12-0R8    991.89257 1.292e-02 4.45e+08 
H2j8 W2-0P8     989.82823 1.931e-02 1.10e+09 
H2j8 L13-0P8    986.68011 7.547e-03 4.34e+08 
H2j8 W2-0Q8     986.14943 3.543e-02 1.12e+09 
H2j8 L13-0R8    983.27092 1.701e-02 4.48e+08 
H2j8 W2-0R8     981.31170 6.067e-03 1.06e+09 
H2j8 L14-0P8    978.23745 3.266e-03 3.88e+08 
H2j8 L14-0R8    974.76461 8.820e-03 3.80e+08 
H2j8 W3-0P8     971.17042 8.946e-03 9.59e+08 
H2j8 L15-0P8    969.85807 1.096e-02 4.99e+08 
H2j8 W3-0Q8     967.66293 2.794e-02 1.10e+09 
H2j8 L15-0R8    966.90319 1.046e-02 3.56e+08 
H2j8 W3-0R8     963.33137 8.101e-03 1.07e+09 
H2j8 L16-0P8    962.35674 2.573e-03 3.30e+08 
H2j8 L16-0R8    959.19057 5.272e-03 3.33e+08 
H2j8 L17-0P8    955.19587 1.835e-07 4.22e+08 
H2j8 W4-0P8     953.77637 1.348e-02 9.65e+08 
H2j8 L17-0R8    952.06206 6.637e-03 3.09e+08 
H2j8 W4-0Q8     951.01982 1.993e-02 1.09e+09 
H2j8 L18-0P8    947.92687 2.080e-03 2.95e+08 
H2j8 W4-0R8     947.18488 8.012e-03 1.01e+09 
H2j8 L18-0R8    944.99050 2.244e-03 3.40e+08 
H2j8 L19-0P8    941.33444 4.431e-04 3.01e+08 
H2j8 W5-0P8     938.70148 8.159e-03 1.03e+09 
H2j8 L19-0R8    938.57875 4.162e-03 2.75e+08 
H2j8 W5-0Q8     936.07331 1.340e-02 1.08e+09 
H2j8 L20-0P8    934.80860 1.769e-03 2.72e+08 
H2j8 W5-0R8     932.94652 7.423e-03 7.11e+08 
H2j8 L20-0R8    931.84426 4.103e-07 5.94e+08 
H2j8 L21-0P8    928.81842 5.535e-04 2.55e+08 
H2j8 L21-0R8    926.33102 2.559e-03 2.43e+08 
H2j8 W6-0P8     925.16583 4.552e-03 1.01e+09 
H2j8 L22-0P8    922.87897 1.679e-03 2.65e+08 
H2j8 W6-0Q8     922.70730 8.820e-03 1.07e+09 
H2j8 L22-0R8    920.85466 3.922e-03 3.21e+08 
H2j8 W6-0R8     919.30066 1.330e-03 9.31e+08 
H2j8 L23-0P8    917.47942 5.055e-04 2.19e+08 
H2j8 L23-0R8    915.21897 1.516e-03 2.15e+08 
H2j8 W7-0P8     913.19155 1.964e-03 8.73e+08 
H2j8 L24-0P8    912.00626 1.969e-03 3.37e+08 
H2j8 W7-0Q8     910.84221 5.734e-03 1.02e+09 
H2j8 L24-0R8    910.21154 2.152e-03 2.22e+08 
H2j8 W7-0R8     907.90428 1.588e-03 9.41e+08 
H2j8 L25-0P8    907.23298 4.214e-04 1.87e+08 
H2j8 L25-0R8    905.17258 8.457e-04 2.07e+08 
H2j8 L26-0P8    902.85571 2.394e-04 4.80e+08 
H2j8 W8-0P8     902.00696 2.239e-03 6.50e+08 
H2j8 L26-0R8    900.67719 1.293e-03 1.87e+08 
H2j8 W8-0Q8     900.42951 3.732e-03 9.84e+08 
H2j8 L27-0P8    898.03713 3.371e-04 1.71e+08 
H2j8 W8-0R8     897.90513 1.364e-03 8.45e+08 
H2j8 L27-0R8    896.15957 4.118e-04 2.14e+08 
H2j8 L28-0P8    894.01162 2.421e-07 2.50e+08 
H2j8 W9-0P8     892.99907 1.572e-03 6.37e+08 
H2j8 L28-0R8    892.20575 8.123e-04 1.63e+08 
H2j8 W9-0Q8     891.46137 2.419e-03 5.34e+08 
H2j8 L29-0P8    889.90876 2.588e-04 1.44e+08 
H2j8 W9-0R8     889.34194 1.093e-03 5.10e+08 
H2j8 L29-0R8    888.21329 1.560e-04 1.74e+08 
H2j8 L30-0P8    886.40169 9.957e-06 1.54e+08 
H2j8 W10-0P8    885.33605 9.912e-04 3.51e+08 
H2j8 L30-0R8    884.87298 5.169e-04 1.18e+08 
H2j8 W10-0Q8    883.98235 1.558e-03 2.39e+08 
H2j8 L31-0P8    882.97749 1.846e-04 1.14e+08 
H2j8 W10-0R8    882.26897 7.969e-04 2.04e+08 
H2j8 L31-0R8    881.51418 3.672e-05 1.48e+08 
H2j8 L32-0P8    880.15176 1.332e-05 1.07e+08 
H2j8 W11-0P8    879.22345 6.350e-04 2.25e+08 
H2j8 L32-0R8    878.95034 3.029e-04 9.13e+07 
H2j8 W11-0Q8    878.11176 9.514e-04 1.92e+08 
H2j8 L33-0P8    877.62510 1.172e-04 7.73e+07 
H2j8 L33-0R8    876.91860 4.922e-04 1.17e+08 
H2j8 W11-0R8    876.46651 2.317e-05 1.33e+08 
H2j8 L34-0P8    875.87096 2.182e-05 5.04e+07 
H2j8 L34-0R8    875.23775 8.895e-05 3.63e+07 
H2j8 L35-0P8    875.00723 6.958e-05 4.85e+07 
H2j8 L36-0P8    874.86561 1.579e-04 5.65e+07 
H2j8 L35-0R8    874.72863 2.167e-05 5.98e+06 
H2j8 L37-0P8    874.71715 3.836e-05 9.81e+06 
H2j9 L0-0P9     1155.71049 6.754e-04 1.78e+09 
H2j9 L0-0R9     1147.15958 4.906e-04 1.74e+09 
H2j9 L1-0P9     1139.14860 2.454e-03 1.67e+09 
H2j9 L1-0R9     1131.16529 2.010e-03 1.63e+09 
H2j9 L2-0P9     1123.41942 5.028e-03 1.56e+09 
H2j9 L2-0R9     1115.94041 4.643e-03 1.53e+09 
H2j9 L3-0P9     1108.48106 7.730e-03 1.48e+09 
H2j9 L3-0R9     1101.45696 7.961e-03 1.44e+09 
H2j9 L4-0P9     1094.29292 9.895e-03 1.38e+09 
H2j9 L4-0R9     1087.68267 1.135e-02 1.33e+09 
H2j9 L5-0P9     1080.81608 1.114e-02 1.26e+09 
H2j9 L5-0R9     1074.58501 1.427e-02 1.18e+09 
H2j9 L6-0P9     1068.01242 1.137e-02 1.07e+09 
H2j9 L6-0R9     1062.13027 1.643e-02 8.67e+08 
H2j9 L7-0P9     1055.84658 1.065e-02 8.04e+08 
H2j9 L7-0R9     1050.28634 1.775e-02 6.51e+08 
H2j9 L8-0P9     1044.29339 8.455e-03 6.46e+08 
H2j9 W0-0P9     1039.29199 1.608e-02 1.16e+09 
H2j9 L8-0R9     1039.02333 1.843e-02 6.20e+08 
H2j9 W0-0Q9     1034.28949 2.406e-02 1.16e+09 
H2j9 L9-0P9     1033.26354 9.538e-03 6.25e+08 
H2j9 L9-0R9     1028.53009 2.437e-02 7.74e+08 
